Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,1,SUNDAR.K,Dravida Munnetra Kazhagam,0,0,0,0.0,2026-05-04 03:49:18
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,2,MARAM MASILAMANI.B.S,Naam Tamilar Katchi,0,0,0,0.0,2026-05-04 03:49:18
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,3,SIVAKUMAR.A,Desiya Makkal Sakthi Katchi,0,0,0,0.0,2026-05-04 03:49:18
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,4,MAGESHKUMAR.P,Pattali Makkal Katchi,0,0,0,0.0,2026-05-04 03:49:18
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,5,MUNIRATHINAM.J,Tamilaga Vettri Kazhagam,0,0,0,0.0,2026-05-04 03:49:18
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,6,JAKIRUSAN.D,Tamizhaga Vaazhvurimai Katchi,0,0,0,0.0,2026-05-04 03:49:18
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,7,ANBU.V,Independent,0,0,0,0.0,2026-05-04 03:49:18
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,8,KAMALAKANNAN.K,Independent,0,0,0,0.0,2026-05-04 03:49:18
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,9,GUNASEKAR.V,Independent,0,0,0,0.0,2026-05-04 03:49:18
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,10,CITTIBABU.R,Independent,0,0,0,0.0,2026-05-04 03:49:18
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,11,DEVARAJAN.C,Independent,0,0,0,0.0,2026-05-04 03:49:18
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,12,DEVENTHIRAMOORTHY.S,Independent,0,0,0,0.0,2026-05-04 03:49:18
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,13,MAGESH KUMAR.T,Independent,0,0,0,0.0,2026-05-04 03:49:18
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,14,MAHESWARI.J,Independent,0,0,0,0.0,2026-05-04 03:49:18
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,15,NOTA,None of the Above,0,0,0,0.0,2026-05-04 03:49:18
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,1,SUNDAR.K,Dravida Munnetra Kazhagam,2820,0,2820,29.48,2026-05-04 04:20:44
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,2,MARAM MASILAMANI.B.S,Naam Tamilar Katchi,283,0,283,2.96,2026-05-04 04:20:44
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,3,SIVAKUMAR.A,Desiya Makkal Sakthi Katchi,11,0,11,0.11,2026-05-04 04:20:44
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,4,MAGESHKUMAR.P,Pattali Makkal Katchi,2291,0,2291,23.95,2026-05-04 04:20:44
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,5,MUNIRATHINAM.J,Tamilaga Vettri Kazhagam,4046,0,4046,42.29,2026-05-04 04:20:44
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,6,JAKIRUSAN.D,Tamizhaga Vaazhvurimai Katchi,8,0,8,0.08,2026-05-04 04:20:44
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,7,ANBU.V,Independent,7,0,7,0.07,2026-05-04 04:20:44
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,8,KAMALAKANNAN.K,Independent,2,0,2,0.02,2026-05-04 04:20:44
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,9,GUNASEKAR.V,Independent,4,0,4,0.04,2026-05-04 04:20:44
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,10,CITTIBABU.R,Independent,3,0,3,0.03,2026-05-04 04:20:44
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,11,DEVARAJAN.C,Independent,16,0,16,0.17,2026-05-04 04:20:44
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,12,DEVENTHIRAMOORTHY.S,Independent,15,0,15,0.16,2026-05-04 04:20:44
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,13,MAGESH KUMAR.T,Independent,9,0,9,0.09,2026-05-04 04:20:44
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,14,MAHESWARI.J,Independent,6,0,6,0.06,2026-05-04 04:20:44
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,15,NOTA,None of the Above,46,0,46,0.48,2026-05-04 04:20:44
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,1,SUNDAR.K,Dravida Munnetra Kazhagam,5285,0,5285,27.84,2026-05-04 04:39:40
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,2,MARAM MASILAMANI.B.S,Naam Tamilar Katchi,587,0,587,3.09,2026-05-04 04:39:40
2026_RESULTS,Tamil Nadu,S22,36,S22-036,UTHIRAMERUR,3,SIVAKUMAR.A,Desiya Makkal Sakthi Katchi,32,0,32,0.17,2026-05-04 04:39:40
