Election_Id,State,State_Code,Party,Won,Leading,Total,Timestamp
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,22,181,203,2026-05-04 12:16:04
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,9,75,84,2026-05-04 12:16:04
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,0,2,2,2026-05-04 12:16:04
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,2,2,2026-05-04 12:16:04
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 12:16:04
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 12:16:04
