Election_Id,State,State_Code,Party,Won,Leading,Total,Timestamp
2026_RESULTS,West Bengal,S25,Bharatiya Gorkha Prajatantrik Morcha - BGPM,0,1,1,2026-05-04 04:34:07
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,38,38,2026-05-04 04:37:31
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,18,18,2026-05-04 04:37:31
2026_RESULTS,West Bengal,S25,Bharatiya Gorkha Prajatantrik Morcha - BGPM,0,1,1,2026-05-04 04:37:31
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,42,42,2026-05-04 04:42:23
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,22,22,2026-05-04 04:42:23
2026_RESULTS,West Bengal,S25,Bharatiya Gorkha Prajatantrik Morcha - BGPM,0,1,1,2026-05-04 04:42:23
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,48,48,2026-05-04 04:46:14
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,26,26,2026-05-04 04:46:14
2026_RESULTS,West Bengal,S25,Bharatiya Gorkha Prajatantrik Morcha - BGPM,0,1,1,2026-05-04 04:46:14
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,1,1,2026-05-04 04:46:14
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,52,52,2026-05-04 04:51:51
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,28,28,2026-05-04 04:51:51
2026_RESULTS,West Bengal,S25,Bharatiya Gorkha Prajatantrik Morcha - BGPM,0,1,1,2026-05-04 04:51:51
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,1,1,2026-05-04 04:51:51
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,56,56,2026-05-04 04:57:09
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,38,38,2026-05-04 04:57:09
2026_RESULTS,West Bengal,S25,Bharatiya Gorkha Prajatantrik Morcha - BGPM,0,1,1,2026-05-04 04:57:09
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,1,1,2026-05-04 04:57:09
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,68,68,2026-05-04 05:03:05
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,39,39,2026-05-04 05:03:05
2026_RESULTS,West Bengal,S25,Bharatiya Gorkha Prajatantrik Morcha - BGPM,0,1,1,2026-05-04 05:03:05
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,1,1,2026-05-04 05:03:05
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,83,83,2026-05-04 05:11:14
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,44,44,2026-05-04 05:11:14
2026_RESULTS,West Bengal,S25,Bharatiya Gorkha Prajatantrik Morcha - BGPM,0,1,1,2026-05-04 05:11:14
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,1,1,2026-05-04 05:11:14
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 05:11:14
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,94,94,2026-05-04 05:20:35
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,55,55,2026-05-04 05:20:35
2026_RESULTS,West Bengal,S25,Bharatiya Gorkha Prajatantrik Morcha - BGPM,0,1,1,2026-05-04 05:20:35
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,1,1,2026-05-04 05:20:35
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 05:20:35
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,109,109,2026-05-04 05:33:20
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,66,66,2026-05-04 05:33:20
2026_RESULTS,West Bengal,S25,Bharatiya Gorkha Prajatantrik Morcha - BGPM,0,1,1,2026-05-04 05:33:20
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,1,1,2026-05-04 05:33:20
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 05:33:20
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,125,125,2026-05-04 05:48:46
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,72,72,2026-05-04 05:48:46
2026_RESULTS,West Bengal,S25,Bharatiya Gorkha Prajatantrik Morcha - BGPM,0,1,1,2026-05-04 05:48:46
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,1,1,2026-05-04 05:48:46
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 05:48:46
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,152,152,2026-05-04 06:09:10
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,81,81,2026-05-04 06:09:10
2026_RESULTS,West Bengal,S25,Bharatiya Gorkha Prajatantrik Morcha - BGPM,0,1,1,2026-05-04 06:09:10
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,1,1,2026-05-04 06:09:10
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 06:09:10
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 06:09:10
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,171,171,2026-05-04 06:33:44
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,83,83,2026-05-04 06:33:44
2026_RESULTS,West Bengal,S25,Bharatiya Gorkha Prajatantrik Morcha - BGPM,0,1,1,2026-05-04 06:33:44
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,1,1,2026-05-04 06:33:44
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 06:33:44
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 06:33:44
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,178,178,2026-05-04 07:01:21
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,92,92,2026-05-04 07:01:21
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,2,2,2026-05-04 07:01:21
2026_RESULTS,West Bengal,S25,Bharatiya Gorkha Prajatantrik Morcha - BGPM,0,1,1,2026-05-04 07:01:21
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 07:01:21
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 07:01:21
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,185,185,2026-05-04 07:31:04
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,91,91,2026-05-04 07:31:04
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,2,2,2026-05-04 07:31:04
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,2,2,2026-05-04 07:31:04
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 07:31:04
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,190,190,2026-05-04 07:59:40
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,95,95,2026-05-04 07:59:40
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,2,2,2026-05-04 07:59:40
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,2,2,2026-05-04 07:59:40
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 07:59:40
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,193,193,2026-05-04 08:27:59
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,94,94,2026-05-04 08:27:59
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,2,2,2026-05-04 08:27:59
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,2,2,2026-05-04 08:27:59
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 08:27:59
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,192,192,2026-05-04 08:54:08
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,95,95,2026-05-04 08:54:08
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,2,2,2026-05-04 08:54:08
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,0,1,1,2026-05-04 08:54:08
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 08:54:08
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 08:54:08
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,0,193,193,2026-05-04 09:19:35
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,0,94,94,2026-05-04 09:19:35
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,2,2,2026-05-04 09:19:35
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,0,1,1,2026-05-04 09:19:35
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 09:19:35
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 09:19:35
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,1,194,195,2026-05-04 09:46:33
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,1,91,92,2026-05-04 09:46:33
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,0,2,2,2026-05-04 09:46:33
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,2,2,2026-05-04 09:46:33
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 09:46:33
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 09:46:33
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,3,194,197,2026-05-04 10:14:23
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,1,89,90,2026-05-04 10:14:23
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,0,2,2,2026-05-04 10:14:23
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,2,2,2026-05-04 10:14:23
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 10:14:23
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 10:14:23
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,4,195,199,2026-05-04 10:40:10
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,1,87,88,2026-05-04 10:40:10
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,0,2,2,2026-05-04 10:40:10
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,2,2,2026-05-04 10:40:10
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 10:40:10
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 10:40:10
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,7,191,198,2026-05-04 11:05:58
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,1,88,89,2026-05-04 11:05:58
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,0,2,2,2026-05-04 11:05:58
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,2,2,2026-05-04 11:05:58
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 11:05:58
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 11:05:58
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,11,186,197,2026-05-04 11:32:03
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,2,88,90,2026-05-04 11:32:03
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,0,2,2,2026-05-04 11:32:03
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,2,2,2026-05-04 11:32:03
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 11:32:03
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 11:32:03
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,15,185,200,2026-05-04 11:55:33
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,6,81,87,2026-05-04 11:55:33
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,0,2,2,2026-05-04 11:55:33
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,2,2,2026-05-04 11:55:33
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 11:55:33
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 11:55:33
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,22,181,203,2026-05-04 12:16:04
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,9,75,84,2026-05-04 12:16:04
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,0,2,2,2026-05-04 12:16:04
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,2,2,2026-05-04 12:16:04
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 12:16:04
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 12:16:04
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,33,172,205,2026-05-04 12:34:01
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,10,72,82,2026-05-04 12:34:01
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,1,1,2,2026-05-04 12:34:01
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,0,2,2,2026-05-04 12:34:01
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 12:34:01
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 12:34:01
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,40,165,205,2026-05-04 12:50:30
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,15,67,82,2026-05-04 12:50:30
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,1,1,2,2026-05-04 12:50:30
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,2,0,2,2026-05-04 12:50:30
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 12:50:30
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 12:50:30
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,50,154,204,2026-05-04 13:05:28
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,21,62,83,2026-05-04 13:05:28
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,1,1,2,2026-05-04 13:05:28
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,2,0,2,2026-05-04 13:05:28
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 13:05:28
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 13:05:28
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,55,149,204,2026-05-04 13:17:52
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,24,59,83,2026-05-04 13:17:52
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,1,1,2,2026-05-04 13:17:52
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,2,0,2,2026-05-04 13:17:52
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 13:17:52
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 13:17:52
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,63,141,204,2026-05-04 13:27:51
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,28,55,83,2026-05-04 13:27:51
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,1,1,2,2026-05-04 13:27:51
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,2,0,2,2026-05-04 13:27:51
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 13:27:51
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 13:27:51
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,73,131,204,2026-05-04 13:36:24
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,33,50,83,2026-05-04 13:36:24
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,1,1,2,2026-05-04 13:36:24
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,2,0,2,2026-05-04 13:36:24
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 13:36:24
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 13:36:24
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,81,123,204,2026-05-04 13:43:32
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,35,48,83,2026-05-04 13:43:32
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,1,1,2,2026-05-04 13:43:32
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,2,0,2,2026-05-04 13:43:32
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 13:43:32
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 13:43:32
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,86,118,204,2026-05-04 13:49:38
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,37,46,83,2026-05-04 13:49:38
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,1,1,2,2026-05-04 13:49:38
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,2,0,2,2026-05-04 13:49:38
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 13:49:38
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 13:49:38
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,90,115,205,2026-05-04 13:54:14
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,37,45,82,2026-05-04 13:54:14
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,1,1,2,2026-05-04 13:54:14
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,2,0,2,2026-05-04 13:54:14
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 13:54:14
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 13:54:14
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,91,115,206,2026-05-04 13:58:50
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,39,42,81,2026-05-04 13:58:50
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,1,1,2,2026-05-04 13:58:50
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,2,0,2,2026-05-04 13:58:50
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 13:58:50
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 13:58:50
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,92,114,206,2026-05-04 14:02:12
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,39,42,81,2026-05-04 14:02:12
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,1,1,2,2026-05-04 14:02:12
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,2,0,2,2026-05-04 14:02:12
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 14:02:12
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 14:02:12
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,94,112,206,2026-05-04 14:05:31
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,40,41,81,2026-05-04 14:05:31
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,2,0,2,2026-05-04 14:05:31
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,2,0,2,2026-05-04 14:05:31
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 14:05:31
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 14:05:31
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,96,110,206,2026-05-04 14:07:37
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,42,39,81,2026-05-04 14:07:37
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,2,0,2,2026-05-04 14:07:37
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,2,0,2,2026-05-04 14:07:37
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 14:07:37
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 14:07:37
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,99,107,206,2026-05-04 14:11:49
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,44,37,81,2026-05-04 14:11:49
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,2,0,2,2026-05-04 14:11:49
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,2,0,2,2026-05-04 14:11:49
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 14:11:49
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 14:11:49
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,102,104,206,2026-05-04 14:14:03
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,44,37,81,2026-05-04 14:14:03
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,2,0,2,2026-05-04 14:14:03
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,2,0,2,2026-05-04 14:14:03
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 14:14:03
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 14:14:03
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,106,100,206,2026-05-04 14:21:02
2026_RESULTS,West Bengal,S25,All India Trinamool Congress - AITC,44,37,81,2026-05-04 14:21:02
2026_RESULTS,West Bengal,S25,Indian National Congress - INC,2,0,2,2026-05-04 14:21:02
2026_RESULTS,West Bengal,S25,Aam Janata Unnayan party - AJUP,2,0,2,2026-05-04 14:21:02
2026_RESULTS,West Bengal,S25,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 14:21:02
2026_RESULTS,West Bengal,S25,All India Secular Front - AISF,0,1,1,2026-05-04 14:21:02
2026_RESULTS,West Bengal,S25,Bharatiya Janata Party - BJP,107,99,206,2026-05-04 14:22:54
