Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,Leading_Candidate,Leading_Party,Trailing_Candidate,Trailing_Party,Margin,Round,Status,Timestamp
2026_RESULTS,Kerala,S11,81,S11-081,THRIPUNITHURA,,,,,-,-,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,67,S11-067,THRISSUR,RAJAN. J. PALLAN,Indian National Congress,ALANKODE LEELAKRISHNAN,Communist Party of India,1347,2/16,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,49,S11-049,THRITHALA,,,,,-,-,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,45,S11-045,TIRUR,,,,,-,-,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,43,S11-043,TIRURANGADI,,,,,-,-,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,5,S11-005,TRIKARIPUR,,,,,-,-,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,3,S11-003,UDMA,,,,,-,-,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,89,S11-089,UDUMBANCHOLA,ADV. SENAPATHY VENU,Indian National Congress,K.K. JAYACHANDRAN,Communist Party of India (Marxist),1448,1/15,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,20,S11-020,VADAKARA,K K REMA,Revolutionary Marxist Party of India,M K BHASKARAN,Rashtriya Janata Dal,2249,1/14,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,95,S11-095,VAIKOM,,,,,-,-,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,42,S11-042,VALLIKUNNU,,,,,-,-,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,131,S11-131,VAMANAPURAM,,,,,-,-,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,127,S11-127,VARKALA,,,,,-,-,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,133,S11-133,VATTIYOORKAVU,,,,,-,-,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,41,S11-041,VENGARA,,,,,-,-,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,79,S11-079,VYPEN,TONY CHAMMANY,Indian National Congress,ADV. M. B. SHYNI,Communist Party of India (Marxist),861,1/16,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,65,S11-065,WADAKKANCHERY,XAVIER CHITTILAPPILLY,Communist Party of India (Marxist),P.N. VAISAKH,Indian National Congress,217,1/17,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,36,S11-036,WANDOOR,,,,,-,-,Result in Progress,2026-05-04 03:50:37
2026_RESULTS,Kerala,S11,115,S11-115,ADOOR,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,104,S11-104,ALAPPUZHA,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,60,S11-060,ALATHUR,T M SASI,Communist Party of India (Marxist),K M FEBIN,Indian National Congress,655,1/13,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,76,S11-076,ALUVA,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,105,S11-105,AMBALAPPUZHA,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,75,S11-075,ANGAMALY,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,113,S11-113,ARANMULA,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,102,S11-102,AROOR,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,136,S11-136,ARUVIKKARA,V. S. SIVAKUMAR,Indian National Congress,ADV. G. STEEPHEN,Communist Party of India (Marxist),239,1/20,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,128,S11-128,ATTINGAL,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,10,S11-010,AZHIKODE,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,25,S11-025,BALUSSERI,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,29,S11-029,BEYPORE,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,122,S11-122,CHADAYAMANGALAM,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,72,S11-072,CHALAKUDY,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,99,S11-099,CHANGANASSERY,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,126,S11-126,CHATHANNOOR,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,117,S11-117,CHAVARA,SHIBU BABY JOHN,Revolutionary Socialist Party,DR.SUJITH VIJAYANPILLAI,Independent,1815,1/14,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,61,S11-061,CHELAKKARA,U R PRADEEP,Communist Party of India (Marxist),SIVADASAN (SIVAN VEETTIKUNNU),Independent,2182,1/16,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,110,S11-110,CHENGANNUR,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,103,S11-103,CHERTHALA,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,129,S11-129,CHIRAYINKEEZHU,RAMYA HARIDAS,Indian National Congress,MANOJ EDAMANA,Communist Party of India,153,1/16,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,58,S11-058,CHITTUR,ADV. SUMESH ACHUTHAN,Indian National Congress,ADV. V. MURUGADAS,Indian Socialist Janata Dal,724,1/13,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,88,S11-088,DEVIKULAM,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,12,S11-012,DHARMADAM,ADV. V.P ABDUL RASHEED,Indian National Congress,PINARAYI VIJAYAN,Communist Party of India (Marxist),733,1/15,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,26,S11-026,ELATHUR,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,82,S11-082,ERANAKULAM,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,125,S11-125,ERAVIPURAM,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,34,S11-034,ERNAD,P.K.BASHEER,Indian Union Muslim League,ADV.SHAFEER KIZHISSERI,Communist Party of India,3428,1/18,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,96,S11-096,ETTUMANOOR,NATTAKOM SURESH,Indian National Congress,V. N. VASAVAN,Communist Party of India (Marxist),1181,1/13,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,63,S11-063,GURUVAYOOR,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,107,S11-107,HARIPAD,RAMESH CHENNITHALA,Indian National Congress,T.T.JISMON,Communist Party of India,1530,1/15,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,91,S11-091,IDUKKI,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,9,S11-009,IRIKKUR,ADV. SAJEEV JOSEPH,Indian National Congress,ADV. MATHEW KUNNAPPALLY,Kerala Congress (M),2393,1/16,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,70,S11-070,IRINJALAKUDA,ADV. THOMAS UNNIYADAN,Kerala Congress,DR.R.BINDU,Communist Party of India (Marxist),1045,1/16,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,94,S11-094,KADUTHURUTHY,ADV.MONS JOSEPH,Kerala Congress,NIRMALA JIMMY,Kerala Congress (M),1631,1/15,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,69,S11-069,KAIPAMANGALAM,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,77,S11-077,KALAMASSERY,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,7,S11-007,KALLIASSERI,M.VIJIN,Communist Party of India (Marxist),ADV. RAJEEVAN KAPPACHERI,Indian National Congress,2052,1/14,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,19,S11-019,KALPETTA,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,4,S11-004,KANHANGAD,ADV. GOVINDAN PALLIKAPPIL,Communist Party of India,SHAIJI OTTAPALLI,Kerala Congress,1529,1/18,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,100,S11-100,KANJIRAPPALLY,,,,,-,-,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,11,S11-011,KANNUR,ADV.T.O. MOHANAN,Indian National Congress,RAMACHANDRAN KADANNAPPALLI,Congress (Secular),3348,1/13,Result in Progress,2026-05-04 09:23:22
2026_RESULTS,Kerala,S11,116,S11-116,KARUNAGAPPALLY,,,,,-,-,Result in Progress,2026-05-04 09:23:22
