Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,Puducherry,U07,18,U07-018,MUDALIARPET,1,L. SAMBATH,Dravida Munnetra Kazhagam,10342,232,10574,33.89,2026-05-04 13:05:16
2026_RESULTS,Puducherry,U07,18,U07-018,MUDALIARPET,2,A. JOHNKUMAR,Bharatiya Janata Party,12707,238,12945,41.49,2026-05-04 13:05:16
2026_RESULTS,Puducherry,U07,18,U07-018,MUDALIARPET,3,DR. GEETHA MANI,Naadaalum Makkal Katchi,55,0,55,0.18,2026-05-04 13:05:16
2026_RESULTS,Puducherry,U07,18,U07-018,MUDALIARPET,4,GOPALAKRISHNAN,Pattali Makkal Katchi,73,3,76,0.24,2026-05-04 13:05:16
2026_RESULTS,Puducherry,U07,18,U07-018,MUDALIARPET,5,S. SENTHILKUMAR,Parivartan Rajniti Party,24,0,24,0.08,2026-05-04 13:05:16
2026_RESULTS,Puducherry,U07,18,U07-018,MUDALIARPET,6,N. MANIBALAN,Tamilaga Vettri Kazhagam,5871,35,5906,18.93,2026-05-04 13:05:16
2026_RESULTS,Puducherry,U07,18,U07-018,MUDALIARPET,7,RAJESWARI,Aanaithinthiya Jananayaka Pathukappu Kazhagam,27,0,27,0.09,2026-05-04 13:05:16
2026_RESULTS,Puducherry,U07,18,U07-018,MUDALIARPET,8,M. VELAVAN,Naam Tamilar Katchi,715,15,730,2.34,2026-05-04 13:05:16
2026_RESULTS,Puducherry,U07,18,U07-018,MUDALIARPET,9,N. ANNATHURAI,Independent,376,8,384,1.23,2026-05-04 13:05:16
2026_RESULTS,Puducherry,U07,18,U07-018,MUDALIARPET,10,SENTHILKUMAR,Independent,42,2,44,0.14,2026-05-04 13:05:16
2026_RESULTS,Puducherry,U07,18,U07-018,MUDALIARPET,11,A. DHINAKARAN,Independent,38,1,39,0.13,2026-05-04 13:05:16
2026_RESULTS,Puducherry,U07,18,U07-018,MUDALIARPET,12,R. MUTHUMANIKANDAN,Independent,13,1,14,0.04,2026-05-04 13:05:16
2026_RESULTS,Puducherry,U07,18,U07-018,MUDALIARPET,13,SUTHAM SUNDARRAJAN @ RAVINDRAN,Independent,37,1,38,0.12,2026-05-04 13:05:16
2026_RESULTS,Puducherry,U07,18,U07-018,MUDALIARPET,14,R. VIJAYAKUMAR,Independent,35,0,35,0.11,2026-05-04 13:05:16
2026_RESULTS,Puducherry,U07,18,U07-018,MUDALIARPET,15,NOTA,None of the Above,299,9,308,0.99,2026-05-04 13:05:16
