Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,Puducherry,U07,11,U07-011,LAWSPET,1,V.P. SIVAKOLUNDHU,All India N.R. Congress,10416,162,10578,39.52,2026-05-04 08:27:46
2026_RESULTS,Puducherry,U07,11,U07-011,LAWSPET,2,R. RAJANGAM,Communist Party of India (Marxist),290,11,301,1.12,2026-05-04 08:27:46
2026_RESULTS,Puducherry,U07,11,U07-011,LAWSPET,3,M. VAITHIANATHAN,Indian National Congress,9018,143,9161,34.23,2026-05-04 08:27:46
2026_RESULTS,Puducherry,U07,11,U07-011,LAWSPET,4,P. ELUMALAI,Pattali Makkal Katchi,51,1,52,0.19,2026-05-04 08:27:46
2026_RESULTS,Puducherry,U07,11,U07-011,LAWSPET,5,V. SAMINATHAN,Tamilaga Vettri Kazhagam,5603,44,5647,21.1,2026-05-04 08:27:46
2026_RESULTS,Puducherry,U07,11,U07-011,LAWSPET,6,L. NARASSIMMAN,Aanaithinthiya Jananayaka Pathukappu Kazhagam,34,4,38,0.14,2026-05-04 08:27:46
2026_RESULTS,Puducherry,U07,11,U07-011,LAWSPET,7,S. JAYACHITRA,Naam Tamilar Katchi,424,9,433,1.62,2026-05-04 08:27:46
2026_RESULTS,Puducherry,U07,11,U07-011,LAWSPET,8,GOPALAKRISHNAN,Independent,175,3,178,0.67,2026-05-04 08:27:46
2026_RESULTS,Puducherry,U07,11,U07-011,LAWSPET,9,CHANDRASEGARAN,Independent,88,0,88,0.33,2026-05-04 08:27:46
2026_RESULTS,Puducherry,U07,11,U07-011,LAWSPET,10,K. MURUGAN,Independent,25,0,25,0.09,2026-05-04 08:27:46
2026_RESULTS,Puducherry,U07,11,U07-011,LAWSPET,11,RAJASEKARAN .H,Independent,36,1,37,0.14,2026-05-04 08:27:46
2026_RESULTS,Puducherry,U07,11,U07-011,LAWSPET,12,NOTA,None of the Above,222,6,228,0.85,2026-05-04 08:27:46
