Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,Puducherry,U07,26,U07-026,KARAIKAL NORTH,1,P.R.N. THIRUMURUGAN,All India N.R. Congress,12528,203,12731,43.59,2026-05-04 08:27:44
2026_RESULTS,Puducherry,U07,26,U07-026,KARAIKAL NORTH,2,A.M. RANJITH,Indian National Congress,9884,194,10078,34.5,2026-05-04 08:27:44
2026_RESULTS,Puducherry,U07,26,U07-026,KARAIKAL NORTH,3,S. ANUSUYA,Naam Tamilar Katchi,475,5,480,1.64,2026-05-04 08:27:44
2026_RESULTS,Puducherry,U07,26,U07-026,KARAIKAL NORTH,4,R. BALAGURU,Desa Makkal Munnetrak Kazhagam,31,1,32,0.11,2026-05-04 08:27:44
2026_RESULTS,Puducherry,U07,26,U07-026,KARAIKAL NORTH,5,A. VENGADESH,Tamilaga Vettri Kazhagam,4993,40,5033,17.23,2026-05-04 08:27:44
2026_RESULTS,Puducherry,U07,26,U07-026,KARAIKAL NORTH,6,DR. M. DHANABAL,Independent,40,1,41,0.14,2026-05-04 08:27:44
2026_RESULTS,Puducherry,U07,26,U07-026,KARAIKAL NORTH,7,N.D. PERUNTHAGAI,Independent,43,0,43,0.15,2026-05-04 08:27:44
2026_RESULTS,Puducherry,U07,26,U07-026,KARAIKAL NORTH,8,MURUGANANDAM,Independent,508,8,516,1.77,2026-05-04 08:27:44
2026_RESULTS,Puducherry,U07,26,U07-026,KARAIKAL NORTH,9,SHAJAHAN,Independent,71,1,72,0.25,2026-05-04 08:27:44
2026_RESULTS,Puducherry,U07,26,U07-026,KARAIKAL NORTH,10,NOTA,None of the Above,180,2,182,0.62,2026-05-04 08:27:44
