Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,1,R. KAMALAKANNAN,Indian National Congress,0,0,0,0.0,2026-05-04 09:22:22
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,2,G.N.S. RAJASEKARAN,Bharatiya Janata Party,0,0,0,0.0,2026-05-04 09:22:22
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,3,CHANDRAMOULISWARAR A.R.,Tamilaga Makkal Thannurimai Katchi,0,0,0,0.0,2026-05-04 09:22:22
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,4,A. RAJA MOHAMED,Tamilaga Vettri Kazhagam,0,0,0,0.0,2026-05-04 09:22:22
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,5,S. VINOTH,Naam Tamilar Katchi,0,0,0,0.0,2026-05-04 09:22:22
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,6,N.V.R. ARIVOLI,Independent,0,0,0,0.0,2026-05-04 09:22:22
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,7,M.P. SIMON RAJ,Independent,0,0,0,0.0,2026-05-04 09:22:22
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,8,M. VASANTHKUMAR,Independent,0,0,0,0.0,2026-05-04 09:22:22
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,9,ANTHO. JOHN PEETTER,Independent,0,0,0,0.0,2026-05-04 09:22:22
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,10,NOTA,None of the Above,0,0,0,0.0,2026-05-04 09:22:22
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,1,R. KAMALAKANNAN,Indian National Congress,3925,0,3925,33.57,2026-05-04 11:31:54
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,2,G.N.S. RAJASEKARAN,Bharatiya Janata Party,6250,0,6250,53.45,2026-05-04 11:31:54
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,3,CHANDRAMOULISWARAR A.R.,Tamilaga Makkal Thannurimai Katchi,20,0,20,0.17,2026-05-04 11:31:54
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,4,A. RAJA MOHAMED,Tamilaga Vettri Kazhagam,1271,0,1271,10.87,2026-05-04 11:31:54
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,5,S. VINOTH,Naam Tamilar Katchi,113,0,113,0.97,2026-05-04 11:31:54
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,6,N.V.R. ARIVOLI,Independent,14,0,14,0.12,2026-05-04 11:31:54
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,7,M.P. SIMON RAJ,Independent,11,0,11,0.09,2026-05-04 11:31:54
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,8,M. VASANTHKUMAR,Independent,6,0,6,0.05,2026-05-04 11:31:54
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,9,ANTHO. JOHN PEETTER,Independent,32,0,32,0.27,2026-05-04 11:31:54
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,10,NOTA,None of the Above,51,0,51,0.44,2026-05-04 11:31:54
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,1,R. KAMALAKANNAN,Indian National Congress,3925,109,4034,33.32,2026-05-04 12:33:51
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,2,G.N.S. RAJASEKARAN,Bharatiya Janata Party,6250,272,6522,53.87,2026-05-04 12:33:51
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,3,CHANDRAMOULISWARAR A.R.,Tamilaga Makkal Thannurimai Katchi,20,0,20,0.17,2026-05-04 12:33:51
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,4,A. RAJA MOHAMED,Tamilaga Vettri Kazhagam,1271,28,1299,10.73,2026-05-04 12:33:51
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,5,S. VINOTH,Naam Tamilar Katchi,113,1,114,0.94,2026-05-04 12:33:51
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,6,N.V.R. ARIVOLI,Independent,14,0,14,0.12,2026-05-04 12:33:51
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,7,M.P. SIMON RAJ,Independent,11,1,12,0.1,2026-05-04 12:33:51
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,8,M. VASANTHKUMAR,Independent,6,0,6,0.05,2026-05-04 12:33:51
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,9,ANTHO. JOHN PEETTER,Independent,32,0,32,0.26,2026-05-04 12:33:51
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,10,NOTA,None of the Above,51,2,53,0.44,2026-05-04 12:33:51
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,1,R. KAMALAKANNAN,Indian National Congress,6288,109,6397,27.7,2026-05-04 12:50:19
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,2,G.N.S. RAJASEKARAN,Bharatiya Janata Party,13245,272,13517,58.53,2026-05-04 12:50:19
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,3,CHANDRAMOULISWARAR A.R.,Tamilaga Makkal Thannurimai Katchi,51,0,51,0.22,2026-05-04 12:50:19
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,4,A. RAJA MOHAMED,Tamilaga Vettri Kazhagam,2641,28,2669,11.56,2026-05-04 12:50:19
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,5,S. VINOTH,Naam Tamilar Katchi,222,1,223,0.97,2026-05-04 12:50:19
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,6,N.V.R. ARIVOLI,Independent,29,0,29,0.13,2026-05-04 12:50:19
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,7,M.P. SIMON RAJ,Independent,24,1,25,0.11,2026-05-04 12:50:19
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,8,M. VASANTHKUMAR,Independent,10,0,10,0.04,2026-05-04 12:50:19
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,9,ANTHO. JOHN PEETTER,Independent,61,0,61,0.26,2026-05-04 12:50:19
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,10,NOTA,None of the Above,110,2,112,0.48,2026-05-04 12:50:19
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,1,R. KAMALAKANNAN,Indian National Congress,7194,109,7303,26.11,2026-05-04 13:27:40
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,2,G.N.S. RAJASEKARAN,Bharatiya Janata Party,16557,272,16829,60.18,2026-05-04 13:27:40
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,3,CHANDRAMOULISWARAR A.R.,Tamilaga Makkal Thannurimai Katchi,62,0,62,0.22,2026-05-04 13:27:40
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,4,A. RAJA MOHAMED,Tamilaga Vettri Kazhagam,3173,28,3201,11.45,2026-05-04 13:27:40
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,5,S. VINOTH,Naam Tamilar Katchi,280,1,281,1.0,2026-05-04 13:27:40
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,6,N.V.R. ARIVOLI,Independent,29,0,29,0.1,2026-05-04 13:27:40
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,7,M.P. SIMON RAJ,Independent,35,1,36,0.13,2026-05-04 13:27:40
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,8,M. VASANTHKUMAR,Independent,15,0,15,0.05,2026-05-04 13:27:40
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,9,ANTHO. JOHN PEETTER,Independent,77,0,77,0.28,2026-05-04 13:27:40
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,10,NOTA,None of the Above,131,2,133,0.48,2026-05-04 13:27:40
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,1,R. KAMALAKANNAN,Indian National Congress,7194,109,7303,26.11,2026-05-04 14:24:55
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,2,G.N.S. RAJASEKARAN,Bharatiya Janata Party,16557,272,16829,60.18,2026-05-04 14:24:55
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,3,CHANDRAMOULISWARAR A.R.,Tamilaga Makkal Thannurimai Katchi,62,0,62,0.22,2026-05-04 14:24:55
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,4,A. RAJA MOHAMED,Tamilaga Vettri Kazhagam,3173,28,3201,11.45,2026-05-04 14:24:55
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,5,S. VINOTH,Naam Tamilar Katchi,280,1,281,1,2026-05-04 14:24:55
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,6,N.V.R. ARIVOLI,Independent,29,0,29,0.1,2026-05-04 14:24:55
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,7,M.P. SIMON RAJ,Independent,35,1,36,0.13,2026-05-04 14:24:55
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,8,M. VASANTHKUMAR,Independent,15,0,15,0.05,2026-05-04 14:24:55
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,9,ANTHO. JOHN PEETTER,Independent,77,0,77,0.28,2026-05-04 14:24:55
2026_RESULTS,Puducherry,U07,25,U07-025,THIRUNALLAR,10,NOTA,None of the Above,131,2,133,0.48,2026-05-04 14:24:55
