Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,1,P.V. AROUMOUGAME @ AKD,All India N.R. Congress,0,0,0,0.0,2026-05-04 09:21:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,2,N. RAJAKUMAR,Indian National Congress,0,0,0,0.0,2026-05-04 09:21:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,3,T. DEVIKA,Naam Tamilar Katchi,0,0,0,0.0,2026-05-04 09:21:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,4,S. MOUROUGANE,Tamilaga Vettri Kazhagam,0,0,0,0.0,2026-05-04 09:21:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,5,E. VADIVEL,Pattali Makkal Katchi,0,0,0,0.0,2026-05-04 09:21:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,6,JAYABALL @ SENGENI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,0,0,0,0.0,2026-05-04 09:21:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,7,G. ROBERT JESUDASS,Independent,0,0,0,0.0,2026-05-04 09:21:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,8,K. RAJASEKAR,Independent,0,0,0,0.0,2026-05-04 09:21:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,9,NOTA,None of the Above,0,0,0,0.0,2026-05-04 09:21:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,1,P.V. AROUMOUGAME @ AKD,All India N.R. Congress,3740,0,3740,43.64,2026-05-04 11:05:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,2,N. RAJAKUMAR,Indian National Congress,498,0,498,5.81,2026-05-04 11:05:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,3,T. DEVIKA,Naam Tamilar Katchi,192,0,192,2.24,2026-05-04 11:05:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,4,S. MOUROUGANE,Tamilaga Vettri Kazhagam,3778,0,3778,44.08,2026-05-04 11:05:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,5,E. VADIVEL,Pattali Makkal Katchi,17,0,17,0.2,2026-05-04 11:05:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,6,JAYABALL @ SENGENI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,14,0,14,0.16,2026-05-04 11:05:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,7,G. ROBERT JESUDASS,Independent,216,0,216,2.52,2026-05-04 11:05:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,8,K. RAJASEKAR,Independent,27,0,27,0.32,2026-05-04 11:05:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,9,NOTA,None of the Above,88,0,88,1.03,2026-05-04 11:05:29
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,1,P.V. AROUMOUGAME @ AKD,All India N.R. Congress,7243,0,7243,41.91,2026-05-04 11:55:20
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,2,N. RAJAKUMAR,Indian National Congress,1111,0,1111,6.43,2026-05-04 11:55:20
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,3,T. DEVIKA,Naam Tamilar Katchi,372,0,372,2.15,2026-05-04 11:55:20
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,4,S. MOUROUGANE,Tamilaga Vettri Kazhagam,7580,0,7580,43.86,2026-05-04 11:55:20
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,5,E. VADIVEL,Pattali Makkal Katchi,34,0,34,0.2,2026-05-04 11:55:20
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,6,JAYABALL @ SENGENI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,34,0,34,0.2,2026-05-04 11:55:20
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,7,G. ROBERT JESUDASS,Independent,668,0,668,3.87,2026-05-04 11:55:20
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,8,K. RAJASEKAR,Independent,80,0,80,0.46,2026-05-04 11:55:20
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,9,NOTA,None of the Above,161,0,161,0.93,2026-05-04 11:55:20
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,1,P.V. AROUMOUGAME @ AKD,All India N.R. Congress,7243,327,7570,42.45,2026-05-04 12:50:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,2,N. RAJAKUMAR,Indian National Congress,1111,43,1154,6.47,2026-05-04 12:50:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,3,T. DEVIKA,Naam Tamilar Katchi,372,17,389,2.18,2026-05-04 12:50:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,4,S. MOUROUGANE,Tamilaga Vettri Kazhagam,7580,135,7715,43.26,2026-05-04 12:50:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,5,E. VADIVEL,Pattali Makkal Katchi,34,0,34,0.19,2026-05-04 12:50:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,6,JAYABALL @ SENGENI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,34,0,34,0.19,2026-05-04 12:50:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,7,G. ROBERT JESUDASS,Independent,668,15,683,3.83,2026-05-04 12:50:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,8,K. RAJASEKAR,Independent,80,1,81,0.45,2026-05-04 12:50:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,9,NOTA,None of the Above,161,12,173,0.97,2026-05-04 12:50:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,1,P.V. AROUMOUGAME @ AKD,All India N.R. Congress,9844,327,10171,41.31,2026-05-04 13:05:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,2,N. RAJAKUMAR,Indian National Congress,1703,43,1746,7.09,2026-05-04 13:05:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,3,T. DEVIKA,Naam Tamilar Katchi,554,17,571,2.32,2026-05-04 13:05:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,4,S. MOUROUGANE,Tamilaga Vettri Kazhagam,9937,135,10072,40.91,2026-05-04 13:05:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,5,E. VADIVEL,Pattali Makkal Katchi,56,0,56,0.23,2026-05-04 13:05:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,6,JAYABALL @ SENGENI,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,51,0,51,0.21,2026-05-04 13:05:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,7,G. ROBERT JESUDASS,Independent,1567,15,1582,6.43,2026-05-04 13:05:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,8,K. RAJASEKAR,Independent,108,1,109,0.44,2026-05-04 13:05:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,9,NOTA,None of the Above,249,12,261,1.06,2026-05-04 13:05:09
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,1,P.V. AROUMOUGAME @ AKD,All India N.R. Congress,9844,327,10171,41.31,2026-05-04 14:50:08
2026_RESULTS,Puducherry,U07,8,U07-008,INDIRA NAGAR,2,N. RAJAKUMAR,Indian National Congress,1703,43,1746,7.09,2026-05-04 14:50:08
