Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,Tamil Nadu,S22,40,S22-040,KATPADI,1,S. THIRUKKUMARAN,Naam Tamilar Katchi,3079,0,3079,2.24,2026-05-04 11:45:23
2026_RESULTS,Tamil Nadu,S22,40,S22-040,KATPADI,2,DURAIMURUGAN,Dravida Munnetra Kazhagam,42173,0,42173,30.68,2026-05-04 11:45:23
2026_RESULTS,Tamil Nadu,S22,40,S22-040,KATPADI,3,J. RAMESH,Bahujan Samaj Party,272,0,272,0.2,2026-05-04 11:45:23
2026_RESULTS,Tamil Nadu,S22,40,S22-040,KATPADI,4,V. RAMU,All India Anna Dravida Munnetra Kazhagam,43372,0,43372,31.55,2026-05-04 11:45:23
2026_RESULTS,Tamil Nadu,S22,40,S22-040,KATPADI,5,INDU .W,Tamil Manila Murpokku Dravida Kazhagam,216,0,216,0.16,2026-05-04 11:45:23
2026_RESULTS,Tamil Nadu,S22,40,S22-040,KATPADI,6,GANESAN .P,Indhu Dravida Makkal Katchi,61,0,61,0.04,2026-05-04 11:45:23
2026_RESULTS,Tamil Nadu,S22,40,S22-040,KATPADI,7,V. CHANDRAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,125,0,125,0.09,2026-05-04 11:45:23
2026_RESULTS,Tamil Nadu,S22,40,S22-040,KATPADI,8,DR M SUDHAKAR,Tamilaga Vettri Kazhagam,46969,0,46969,34.16,2026-05-04 11:45:23
2026_RESULTS,Tamil Nadu,S22,40,S22-040,KATPADI,9,S. BALAJI,Tamil Nadu Ilangyar Katchi,96,0,96,0.07,2026-05-04 11:45:23
2026_RESULTS,Tamil Nadu,S22,40,S22-040,KATPADI,10,S. RAMAN,Independent,34,0,34,0.02,2026-05-04 11:45:23
2026_RESULTS,Tamil Nadu,S22,40,S22-040,KATPADI,11,SARAVANAN .D,Independent,34,0,34,0.02,2026-05-04 11:45:23
2026_RESULTS,Tamil Nadu,S22,40,S22-040,KATPADI,12,M. SUTHAKAR,Independent,101,0,101,0.07,2026-05-04 11:45:23
2026_RESULTS,Tamil Nadu,S22,40,S22-040,KATPADI,13,DHANASEKAR,Independent,76,0,76,0.06,2026-05-04 11:45:23
2026_RESULTS,Tamil Nadu,S22,40,S22-040,KATPADI,14,DHANANCHEZHIYAN,Independent,144,0,144,0.1,2026-05-04 11:45:23
2026_RESULTS,Tamil Nadu,S22,40,S22-040,KATPADI,15,D. RAMU,Independent,212,0,212,0.15,2026-05-04 11:45:23
2026_RESULTS,Tamil Nadu,S22,40,S22-040,KATPADI,16,NOTA,None of the Above,513,0,513,0.37,2026-05-04 11:45:23
