Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,Leading_Candidate,Leading_Party,Trailing_Candidate,Trailing_Party,Margin,Round,Status,Timestamp
2026_RESULTS,West Bengal,S25,55,S25-055,FARAKKA,MOTAB SHAIKH,Indian National Congress,SUNIL CHOWDHURI,Bharatiya Janata Party,8193,19/19,Result Declared,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,97,S25-097,GAIGHATA,SUBRATA THAKUR,Bharatiya Janata Party,NAROTTAM BISWAS,All India Trinamool Congress,47683,20/20,Result in Progress,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,274,S25-274,GALSI,RAJU PATRA,Bharatiya Janata Party,ALOK KUMAR MAJHI,All India Trinamool Congress,10494,20/20,Result Declared,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,41,S25-041,GANGARAMPUR,SATYENDRA NATH ROY,Bharatiya Janata Party,Goutam Das,All India Trinamool Congress,28339,18/18,Result in Progress,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,233,S25-233,GARBETA,PRADIP LODHA,Bharatiya Janata Party,UTTARA SINGHA (HAZRA),All India Trinamool Congress,26225,18/18,Result Declared,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,44,S25-044,GAZOLE,CHINMOY DEB BARMAN,Bharatiya Janata Party,PRASENJIT DAS,All India Trinamool Congress,38192,21/21,Result in Progress,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,231,S25-231,GHATAL,SITAL KAPAT,Bharatiya Janata Party,SHYAMALI SARDAR,All India Trinamool Congress,37657,19/19,Result Declared,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,30,S25-030,GOALPOKHAR,MD GHULAM RABBANI,All India Trinamool Congress,SARAJIT BISWAS,Bharatiya Janata Party,83790,19/19,Result Declared,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,201,S25-201,GOGHAT,PRASANTA DIGAR,Bharatiya Janata Party,DR. NIRMAL MAJI,All India Trinamool Congress,49582,24/24,Result Declared,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,221,S25-221,GOPIBALLAVPUR,RAJESH MAHATA,Bharatiya Janata Party,AJIT MAHATA,All India Trinamool Congress,26675,25/25,Result Declared,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,127,S25-127,GOSABA,BIKARNA NASKAR,Bharatiya Janata Party,SUBRATA MONDAL,All India Trinamool Congress,16100,21/21,Result Declared,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,43,S25-043,HABIBPUR,JOYEL MURMU,Bharatiya Janata Party,AMAL KISKU,All India Trinamool Congress,78188,20/20,Result Declared,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,100,S25-100,HABRA,DEBDAS MONDAL,Bharatiya Janata Party,JYOTI PRIYA MALLICK,All India Trinamool Congress,31462,19/19,Result Declared,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,209,S25-209,HALDIA,PRADIP KUMAR BIJALI,Bharatiya Janata Party,TAPASI MONDAL,All India Trinamool Congress,49062,21/21,Result in Progress,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,292,S25-292,HANSAN,FAYEZUL HAQUE (KAJAL SK),All India Trinamool Congress,NIKHIL BANERJEE,Bharatiya Janata Party,33350,13/21,Result in Progress,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,73,S25-073,HARIHARPARA,NIAMOT SHEIKH,All India Trinamool Congress,BIJOY SEKH,Aam Janata Unnayan party,12665,22/22,Result Declared,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,93,S25-093,HARINGHATA,ASIM KUMAR SARKAR,Bharatiya Janata Party,DR. RAJIB BISWAS.,All India Trinamool Congress,21164,19/22,Result in Progress,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,196,S25-196,HARIPAL,MADHUMITA GHOSH,Bharatiya Janata Party,KARABI MANNA,All India Trinamool Congress,5709,18/24,Result in Progress,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,42,S25-042,HARIRAMPUR,BIPLAB MITRA,All India Trinamool Congress,DEBABRATA MAJUMDER,Bharatiya Janata Party,2183,16/18,Result in Progress,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,46,S25-046,HARISCHANDRAPUR,MD. MATIBUR RAHAMAN,All India Trinamool Congress,RATAN DAS,Bharatiya Janata Party,48271,21/21,Result in Progress,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,121,S25-121,HAROA,ABDUL MATIN MUHAMMAD,All India Trinamool Congress,PIYARUL ISLAM,All India Secular Front,49341,22/22,Result Declared,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,33,S25-033,HEMTABAD,HARIPADA BARMAN,Bharatiya Janata Party,SATYAJIT BARMAN,All India Trinamool Congress,12361,15/15,Result Declared,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,126,S25-126,HINGALGANJ,REKHA PATRA,Bharatiya Janata Party,ANANDA SARKAR,All India Trinamool Congress,5421,19/19,Result Declared,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,173,S25-173,HOWRAH DAKSHIN,NANDITA CHOWDHURY,All India Trinamool Congress,SHYAMAL KUMAR HATI,Bharatiya Janata Party,7828,22/22,Result Declared,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,171,S25-171,HOWRAH MADHYA,ARUP ROY,All India Trinamool Congress,BIPLAB KUMAR MANDAL,Bharatiya Janata Party,15237,14/15,Result in Progress,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,170,S25-170,HOWRAH UTTAR,UMESH RAI,Bharatiya Janata Party,GAUTAM CHOWDHURY,All India Trinamool Congress,11250,18/18,Result Declared,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,257,S25-257,INDUS,NIRMAL KUMAR DHARA,Bharatiya Janata Party,SHYAMALI ROY BAGDI,All India Trinamool Congress,900,22/22,Result Declared,2026-05-04 14:33:29
2026_RESULTS,West Bengal,S25,29,S25-029,ISLAMPUR,AGARWAL KANAIA LAL,All India Trinamool Congress,CHITRAJIT ROY,Bharatiya Janata Party,40063,18/18,Result Declared,2026-05-04 14:33:30
2026_RESULTS,West Bengal,S25,36,S25-036,ITAHAR,MOSARAF HUSSEN,All India Trinamool Congress,SABITA BARMAN,Bharatiya Janata Party,27878,15/15,Result Declared,2026-05-04 14:33:30
2026_RESULTS,West Bengal,S25,150,S25-150,JADAVPUR,SARBORI MUKHERJEE,Bharatiya Janata Party,DEBABRATA MAJUMDAR (MALAY),All India Trinamool Congress,21107,20/26,Result in Progress,2026-05-04 14:33:30
2026_RESULTS,West Bengal,S25,183,S25-183,JAGATBALLAVPUR,ANUPAM GHOSH,Bharatiya Janata Party,SUBIR CHATTERJEE (TINKAI),All India Trinamool Congress,6671,19/19,Result Declared,2026-05-04 14:33:30
2026_RESULTS,West Bengal,S25,106,S25-106,JAGATDAL,DR. RAJESH KUMAR,Bharatiya Janata Party,SOMENATH SHYAM ICHINI,All India Trinamool Congress,7100,5/11,Result in Progress,2026-05-04 14:33:30
2026_RESULTS,West Bengal,S25,76,S25-076,JALANGI,BABAR ALI,All India Trinamool Congress,IANUS ALI SARKAR,Communist Party of India (Marxist),21516,18/18,Result Declared,2026-05-04 14:33:30
