Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,West Bengal,S25,276,S25-276,DURGAPUR PURBA,1,CHANDRA SEKHAR BANERJEE,Bharatiya Janata Party,44337,0,44337,49.83,2026-05-04 08:03:02
2026_RESULTS,West Bengal,S25,276,S25-276,DURGAPUR PURBA,2,DEBESH CHAKRABORTY,Indian National Congress,1434,0,1434,1.61,2026-05-04 08:03:02
2026_RESULTS,West Bengal,S25,276,S25-276,DURGAPUR PURBA,3,PRADIP MAZUMDAR,All India Trinamool Congress,32757,0,32757,36.81,2026-05-04 08:03:02
2026_RESULTS,West Bengal,S25,276,S25-276,DURGAPUR PURBA,4,SIMANTA CHATTERJEE,Communist Party of India (Marxist),8092,0,8092,9.09,2026-05-04 08:03:02
2026_RESULTS,West Bengal,S25,276,S25-276,DURGAPUR PURBA,5,KIRANMOYEE MONDAL,Socialist Unity Centre Of India (COMMUNIST),267,0,267,0.3,2026-05-04 08:03:02
2026_RESULTS,West Bengal,S25,276,S25-276,DURGAPUR PURBA,6,PAPIYA DHIBAR,Amra Bangalee,129,0,129,0.14,2026-05-04 08:03:02
2026_RESULTS,West Bengal,S25,276,S25-276,DURGAPUR PURBA,7,RUBIYA BEGAM,Aam Janata Unnayan party,220,0,220,0.25,2026-05-04 08:03:02
2026_RESULTS,West Bengal,S25,276,S25-276,DURGAPUR PURBA,8,DIPAK DHALI,Independent,481,0,481,0.54,2026-05-04 08:03:02
2026_RESULTS,West Bengal,S25,276,S25-276,DURGAPUR PURBA,9,MRINAL KANTI SAHA,Independent,212,0,212,0.24,2026-05-04 08:03:02
2026_RESULTS,West Bengal,S25,276,S25-276,DURGAPUR PURBA,10,NOTA,None of the Above,1054,0,1054,1.18,2026-05-04 08:03:02
