Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,1,A. GANDHI,All India Anna Dravida Munnetra Kazhagam,0,0,0,0.0,2026-05-04 09:22:07
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,2,S. GOPAL,Dravida Munnetra Kazhagam,0,0,0,0.0,2026-05-04 09:22:07
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,3,ANITHA VEERAPAN,Naam Tamilar Katchi,0,0,0,0.0,2026-05-04 09:22:07
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,4,E. ABEL VARGINIA,Pattali Makkal Katchi,0,0,0,0.0,2026-05-04 09:22:07
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,5,L. KARUNANITHI,Naadaalum Makkal Katchi,0,0,0,0.0,2026-05-04 09:22:07
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,6,N. SIVAKUMARAN,Tamilaga Makkal Thannurimai Katchi,0,0,0,0.0,2026-05-04 09:22:07
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,7,G. NEHRU ALIAS COUPPOUSSAMY,Neyam Makkal Kazhagam,0,0,0,0.0,2026-05-04 09:22:07
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,8,S. AMUTHA,Independent,0,0,0,0.0,2026-05-04 09:22:07
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,9,GOUTHAM KUMAR,Independent,0,0,0,0.0,2026-05-04 09:22:07
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,10,R. GOPAL,Independent,0,0,0,0.0,2026-05-04 09:22:07
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,11,A. P. SIVAKUMAR.,Independent,0,0,0,0.0,2026-05-04 09:22:07
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,12,P. VENKATESAN,Independent,0,0,0,0.0,2026-05-04 09:22:07
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,13,V. HARIHARANE,Independent,0,0,0,0.0,2026-05-04 09:22:07
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,14,NOTA,None of the Above,0,0,0,0.0,2026-05-04 09:22:07
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,1,A. GANDHI,All India Anna Dravida Munnetra Kazhagam,96,0,96,1.88,2026-05-04 08:53:57
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,2,S. GOPAL,Dravida Munnetra Kazhagam,2290,0,2290,44.82,2026-05-04 08:53:57
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,3,ANITHA VEERAPAN,Naam Tamilar Katchi,57,0,57,1.12,2026-05-04 08:53:57
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,4,E. ABEL VARGINIA,Pattali Makkal Katchi,9,0,9,0.18,2026-05-04 08:53:57
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,5,L. KARUNANITHI,Naadaalum Makkal Katchi,16,0,16,0.31,2026-05-04 08:53:57
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,6,N. SIVAKUMARAN,Tamilaga Makkal Thannurimai Katchi,8,0,8,0.16,2026-05-04 08:53:57
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,7,G. NEHRU ALIAS COUPPOUSSAMY,Neyam Makkal Kazhagam,2524,0,2524,49.4,2026-05-04 08:53:57
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,8,S. AMUTHA,Independent,4,0,4,0.08,2026-05-04 08:53:57
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,9,GOUTHAM KUMAR,Independent,12,0,12,0.23,2026-05-04 08:53:57
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,10,R. GOPAL,Independent,4,0,4,0.08,2026-05-04 08:53:57
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,11,A. P. SIVAKUMAR.,Independent,1,0,1,0.02,2026-05-04 08:53:57
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,12,P. VENKATESAN,Independent,3,0,3,0.06,2026-05-04 08:53:57
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,13,V. HARIHARANE,Independent,34,0,34,0.67,2026-05-04 08:53:57
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,14,NOTA,None of the Above,51,0,51,1.0,2026-05-04 08:53:57
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,1,A. GANDHI,All India Anna Dravida Munnetra Kazhagam,176,0,176,1.69,2026-05-04 09:19:20
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,2,S. GOPAL,Dravida Munnetra Kazhagam,4620,0,4620,44.39,2026-05-04 09:19:20
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,3,ANITHA VEERAPAN,Naam Tamilar Katchi,99,0,99,0.95,2026-05-04 09:19:20
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,4,E. ABEL VARGINIA,Pattali Makkal Katchi,13,0,13,0.12,2026-05-04 09:19:20
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,5,L. KARUNANITHI,Naadaalum Makkal Katchi,21,0,21,0.2,2026-05-04 09:19:20
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,6,N. SIVAKUMARAN,Tamilaga Makkal Thannurimai Katchi,10,0,10,0.1,2026-05-04 09:19:20
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,7,G. NEHRU ALIAS COUPPOUSSAMY,Neyam Makkal Kazhagam,5278,0,5278,50.71,2026-05-04 09:19:20
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,8,S. AMUTHA,Independent,17,0,17,0.16,2026-05-04 09:19:20
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,9,GOUTHAM KUMAR,Independent,21,0,21,0.2,2026-05-04 09:19:20
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,10,R. GOPAL,Independent,6,0,6,0.06,2026-05-04 09:19:20
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,11,A. P. SIVAKUMAR.,Independent,4,0,4,0.04,2026-05-04 09:19:20
2026_RESULTS,Puducherry,U07,16,U07-016,ORLEAMPETH,12,P. VENKATESAN,Independent,4,0,4,0.04,2026-05-04 09:19:20
