Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,1,TAPAN MAITY,Bharatiya Janata Party,0,0,0,0.0,2026-05-04 09:15:41
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,2,PIJUS KANTI PANDA,All India Trinamool Congress,0,0,0,0.0,2026-05-04 09:15:41
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,3,PRANAB KUMAR MAHAPATRA,Indian National Congress,0,0,0,0.0,2026-05-04 09:15:41
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,4,ABDUL AHAD ALI SK,Jatiya Unnayan Party,0,0,0,0.0,2026-05-04 09:15:41
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,5,SURJYENDU BIKASH PATRA,Socialist Unity Centre Of India (COMMUNIST),0,0,0,0.0,2026-05-04 09:15:41
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,6,SAIKAT GIRI,Communist Party of India,0,0,0,0.0,2026-05-04 09:15:41
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,7,RAJESH SENAPATI,Independent,0,0,0,0.0,2026-05-04 09:15:41
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,8,NOTA,None of the Above,0,0,0,0.0,2026-05-04 09:15:41
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,1,TAPAN MAITY,Bharatiya Janata Party,6903,0,6903,53.83,2026-05-04 06:14:23
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,2,PIJUS KANTI PANDA,All India Trinamool Congress,5656,0,5656,44.1,2026-05-04 06:14:23
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,3,PRANAB KUMAR MAHAPATRA,Indian National Congress,37,0,37,0.29,2026-05-04 06:14:23
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,4,ABDUL AHAD ALI SK,Jatiya Unnayan Party,7,0,7,0.05,2026-05-04 06:14:23
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,5,SURJYENDU BIKASH PATRA,Socialist Unity Centre Of India (COMMUNIST),14,0,14,0.11,2026-05-04 06:14:23
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,6,SAIKAT GIRI,Communist Party of India,134,0,134,1.04,2026-05-04 06:14:23
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,7,RAJESH SENAPATI,Independent,25,0,25,0.19,2026-05-04 06:14:23
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,8,NOTA,None of the Above,48,0,48,0.37,2026-05-04 06:14:23
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,1,TAPAN MAITY,Bharatiya Janata Party,13670,0,13670,51.86,2026-05-04 07:08:41
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,2,PIJUS KANTI PANDA,All India Trinamool Congress,12049,0,12049,45.71,2026-05-04 07:08:41
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,3,PRANAB KUMAR MAHAPATRA,Indian National Congress,74,0,74,0.28,2026-05-04 07:08:41
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,4,ABDUL AHAD ALI SK,Jatiya Unnayan Party,17,0,17,0.06,2026-05-04 07:08:41
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,5,SURJYENDU BIKASH PATRA,Socialist Unity Centre Of India (COMMUNIST),47,0,47,0.18,2026-05-04 07:08:41
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,6,SAIKAT GIRI,Communist Party of India,333,0,333,1.26,2026-05-04 07:08:41
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,7,RAJESH SENAPATI,Independent,55,0,55,0.21,2026-05-04 07:08:41
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,8,NOTA,None of the Above,116,0,116,0.44,2026-05-04 07:08:41
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,1,TAPAN MAITY,Bharatiya Janata Party,21532,0,21532,52.29,2026-05-04 08:08:02
2026_RESULTS,West Bengal,S25,212,S25-212,PATASHPUR,2,PIJUS KANTI PANDA,All India Trinamool Congress,18496,0,18496,44.92,2026-05-04 08:08:02
