Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,West Bengal,S25,196,S25-196,HARIPAL,1,AZAD SAIF,Indian National Congress,1822,24,1846,0.75,2026-05-04 17:08:38
2026_RESULTS,West Bengal,S25,196,S25-196,HARIPAL,2,KARABI MANNA,All India Trinamool Congress,109182,662,109844,44.65,2026-05-04 17:08:38
2026_RESULTS,West Bengal,S25,196,S25-196,HARIPAL,3,MADHUMITA GHOSH,Bharatiya Janata Party,112324,1008,113332,46.07,2026-05-04 17:08:38
2026_RESULTS,West Bengal,S25,196,S25-196,HARIPAL,4,SUBIR KUMAR ROY,Bahujan Samaj Party,824,3,827,0.34,2026-05-04 17:08:38
2026_RESULTS,West Bengal,S25,196,S25-196,HARIPAL,5,SISIR KUMAR ROY,Socialist Unity Centre Of India (COMMUNIST),490,8,498,0.2,2026-05-04 17:08:38
2026_RESULTS,West Bengal,S25,196,S25-196,HARIPAL,6,SK.MUJAFFAR ALI  (MAJA),All India Secular Front,12436,101,12537,5.1,2026-05-04 17:08:38
2026_RESULTS,West Bengal,S25,196,S25-196,HARIPAL,7,MADHUMITA GHOSH W/O PALASH GHOSH,Independent,427,3,430,0.17,2026-05-04 17:08:38
2026_RESULTS,West Bengal,S25,196,S25-196,HARIPAL,8,MADHUMITA GHOSH W/O MITHUN GHOSH,Independent,542,1,543,0.22,2026-05-04 17:08:38
2026_RESULTS,West Bengal,S25,196,S25-196,HARIPAL,9,SUROJ PHUSTI,Independent,1186,1,1187,0.48,2026-05-04 17:08:38
2026_RESULTS,West Bengal,S25,196,S25-196,HARIPAL,10,SK MOJAFFAR,Independent,1383,5,1388,0.56,2026-05-04 17:08:38
2026_RESULTS,West Bengal,S25,196,S25-196,HARIPAL,11,SEKH MOJAPHAR ALI,Independent,1814,1,1815,0.74,2026-05-04 17:08:38
2026_RESULTS,West Bengal,S25,196,S25-196,HARIPAL,12,NOTA,None of the Above,1712,35,1747,0.71,2026-05-04 17:08:38
