Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,1,M. NAGATHIYAGARAJAN (NTR),Dravida Munnetra Kazhagam,0,0,0,0.0,2026-05-04 09:22:02
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,2,TKSM MEENATCHISUNDARAM,Bharatiya Janata Party,0,0,0,0.0,2026-05-04 09:22:02
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,3,SUGANTH. T,Desa Makkal Munnetrak Kazhagam,0,0,0,0.0,2026-05-04 09:22:02
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,4,GANESH @ PRANADARTI GARESWARAN,Tamilaga Vettri Kazhagam,0,0,0,0.0,2026-05-04 09:22:02
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,5,M. MALA,Naam Tamilar Katchi,0,0,0,0.0,2026-05-04 09:22:02
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,6,I. KADAR MAIDINE,Independent,0,0,0,0.0,2026-05-04 09:22:02
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,7,SENTHAMIZH SELVAN,Independent,0,0,0,0.0,2026-05-04 09:22:02
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,8,V.M.C.S. MANOHAREN,Independent,0,0,0,0.0,2026-05-04 09:22:02
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,9,VAIDEGI,Independent,0,0,0,0.0,2026-05-04 09:22:02
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,10,NOTA,None of the Above,0,0,0,0.0,2026-05-04 09:22:02
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,1,M. NAGATHIYAGARAJAN (NTR),Dravida Munnetra Kazhagam,3406,0,3406,33.69,2026-05-04 04:46:04
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,2,TKSM MEENATCHISUNDARAM,Bharatiya Janata Party,4564,0,4564,45.14,2026-05-04 04:46:04
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,3,SUGANTH. T,Desa Makkal Munnetrak Kazhagam,16,0,16,0.16,2026-05-04 04:46:04
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,4,GANESH @ PRANADARTI GARESWARAN,Tamilaga Vettri Kazhagam,1091,0,1091,10.79,2026-05-04 04:46:04
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,5,M. MALA,Naam Tamilar Katchi,126,0,126,1.25,2026-05-04 04:46:04
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,6,I. KADAR MAIDINE,Independent,20,0,20,0.2,2026-05-04 04:46:04
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,7,SENTHAMIZH SELVAN,Independent,9,0,9,0.09,2026-05-04 04:46:04
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,8,V.M.C.S. MANOHAREN,Independent,790,0,790,7.81,2026-05-04 04:46:04
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,9,VAIDEGI,Independent,36,0,36,0.36,2026-05-04 04:46:04
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,10,NOTA,None of the Above,53,0,53,0.52,2026-05-04 04:46:04
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,1,M. NAGATHIYAGARAJAN (NTR),Dravida Munnetra Kazhagam,3406,144,3550,33.85,2026-05-04 05:33:06
2026_RESULTS,Puducherry,U07,28,U07-028,NERAVY-T.R.PATTINAM,2,TKSM MEENATCHISUNDARAM,Bharatiya Janata Party,4564,151,4715,44.96,2026-05-04 05:33:06
