Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,Puducherry,U07,17,U07-017,NELLITHOPE,1,V. CARTIGUEYANE,Dravida Munnetra Kazhagam,8108,118,8226,33.21,2026-05-04 07:30:47
2026_RESULTS,Puducherry,U07,17,U07-017,NELLITHOPE,2,S. GOMATHI ROJA,Anna Makkal Katchi,38,1,39,0.16,2026-05-04 07:30:47
2026_RESULTS,Puducherry,U07,17,U07-017,NELLITHOPE,3,MUTH. AM. SIVAKUMAR,Naam Tamilar Katchi,382,10,392,1.58,2026-05-04 07:30:47
2026_RESULTS,Puducherry,U07,17,U07-017,NELLITHOPE,4,S. VIGNESHWARAN,Tamilaga Vettri Kazhagam,4739,24,4763,19.23,2026-05-04 07:30:47
2026_RESULTS,Puducherry,U07,17,U07-017,NELLITHOPE,5,JANAKIRAMAN,Pattali Makkal Katchi,80,0,80,0.32,2026-05-04 07:30:47
2026_RESULTS,Puducherry,U07,17,U07-017,NELLITHOPE,6,A. JAYAKUMAR,Latchiya Jananayaka Katchi (LJK),3263,48,3311,13.37,2026-05-04 07:30:47
2026_RESULTS,Puducherry,U07,17,U07-017,NELLITHOPE,7,DR. C. ASHOK KUMAR,Independent,36,0,36,0.15,2026-05-04 07:30:47
2026_RESULTS,Puducherry,U07,17,U07-017,NELLITHOPE,8,E. IRUDHAYARAJ,Independent,51,0,51,0.21,2026-05-04 07:30:47
2026_RESULTS,Puducherry,U07,17,U07-017,NELLITHOPE,9,OMSAKTHISEKAR,Independent,7315,61,7376,29.78,2026-05-04 07:30:47
2026_RESULTS,Puducherry,U07,17,U07-017,NELLITHOPE,10,S. KAMATCHI,Independent,39,1,40,0.16,2026-05-04 07:30:47
2026_RESULTS,Puducherry,U07,17,U07-017,NELLITHOPE,11,R. SHANMUGAM,Independent,88,0,88,0.36,2026-05-04 07:30:47
2026_RESULTS,Puducherry,U07,17,U07-017,NELLITHOPE,12,G. SATHEESHKUMAR,Independent,46,2,48,0.19,2026-05-04 07:30:47
2026_RESULTS,Puducherry,U07,17,U07-017,NELLITHOPE,13,N. DELHIBABU,Independent,26,2,28,0.11,2026-05-04 07:30:47
2026_RESULTS,Puducherry,U07,17,U07-017,NELLITHOPE,14,M. MOHAN RAJ,Independent,55,0,55,0.22,2026-05-04 07:30:47
2026_RESULTS,Puducherry,U07,17,U07-017,NELLITHOPE,15,NOTA,None of the Above,237,0,237,0.96,2026-05-04 07:30:47
