Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,Leading_Candidate,Leading_Party,Trailing_Candidate,Trailing_Party,Margin,Round,Status,Timestamp
2026_RESULTS,Tamil Nadu,S22,86,S22-086,EDAPPADI,EDAPPADI PALANISWAMI. K,All India Anna Dravida Munnetra Kazhagam,PREMKUMAR. K,Independent,98110,25/25,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,16,S22-016,EGMORE,RAJMOHAN,Tamilaga Vettri Kazhagam,TAMILAN PRASANNA,Dravida Munnetra Kazhagam,10804,15/15,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,98,S22-098,ERODE (EAST),M.VIJAY BALAJI,Tamilaga Vettri Kazhagam,GOPINATH PALANIYAPPAN,Indian National Congress,23966,20/20,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,99,S22-099,ERODE (WEST),ANANTH MOGHAN K.K.,Tamilaga Vettri Kazhagam,S. MUTHUSAMY,Dravida Munnetra Kazhagam,22250,24/24,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,178,S22-178,GANDHARVAKOTTAI,N. SUBRAMANIAN,Tamilaga Vettri Kazhagam,C. UTHAYAKUMAR,Bharatiya Janata Party,11039,18/18,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,81,S22-081,GANGAVALLI,NALLATHAMBI. A,All India Anna Dravida Munnetra Kazhagam,CHINNADURAI. K,Dravida Munnetra Kazhagam,14404,22/22,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,70,S22-070,GINGEE,GANESHKUMAR A,Pattali Makkal Katchi,GINGEE MASTHAN K S,Dravida Munnetra Kazhagam,12645,24/24,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,106,S22-106,GOBICHETTIPALAYAM,SENGOTTAIYAN.K.A,Tamilaga Vettri Kazhagam,NALLASIVAM.N,Dravida Munnetra Kazhagam,16620,23/23,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,109,S22-109,GUDALUR,DHRAVIDAMANI.M,Dravida Munnetra Kazhagam,PON.JAYASEELAN,All India Anna Dravida Munnetra Kazhagam,22833,18/18,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,46,S22-046,GUDIYATTAM,K.SINDU,Tamilaga Vettri Kazhagam,K.B.PRADAP,Desiya Murpokku Dravida Kazhagam,10097,23/23,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,1,S22-001,GUMMIDIPOONDI,S.VIJAYAKUMAR,Tamilaga Vettri Kazhagam,SUDHAKAR.V,All India Anna Dravida Munnetra Kazhagam,27945,26/26,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,18,S22-018,HARBOUR,P K SEKARBABU,Dravida Munnetra Kazhagam,SINORA P S ASHOK,Tamilaga Vettri Kazhagam,11750,14/14,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,61,S22-061,HARUR,SAMPATHKUMAR. V,All India Anna Dravida Munnetra Kazhagam,SHANMUGAM. A,Dravida Munnetra Kazhagam,3329,23/23,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,55,S22-055,HOSUR,BALAKRISHNAREDDY. P,All India Anna Dravida Munnetra Kazhagam,VENDARKARASAN.S,Tamilaga Vettri Kazhagam,27803,32/32,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,150,S22-150,JAYANKONDAM,VAITHILINGAM G.,Pattali Makkal Katchi,KANNAN KA.SO.KA.,Dravida Munnetra Kazhagam,18490,25/25,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,49,S22-049,JOLARPET,VEERAMANI K.C.,All India Anna Dravida Munnetra Kazhagam,MUNISAMY C,Tamilaga Vettri Kazhagam,16083,22/22,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,221,S22-221,KADAYANALLUR,RAJENDRAN. T. M,Dravida Munnetra Kazhagam,C. KRISHNAMURALI,All India Anna Dravida Munnetra Kazhagam,6253,27/27,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,65,S22-065,KALASAPAKKAM,AGRI KRISHNAMURTHY. S S,All India Anna Dravida Munnetra Kazhagam,SARAVANAN. P.S.T,Dravida Munnetra Kazhagam,26740,24/24,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,80,S22-080,KALLAKURICHI,ARUL VIGNESH C,Tamilaga Vettri Kazhagam,RAJEEVGANDHI S,All India Anna Dravida Munnetra Kazhagam,798,27/27,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,37,S22-037,KANCHEEPURAM,R.V. RANJITHKUMAR,Tamilaga Vettri Kazhagam,V. SOMASUNDARAM,All India Anna Dravida Munnetra Kazhagam,15488,26/26,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,102,S22-102,KANGAYAM,NSN NATARAJ,All India Anna Dravida Munnetra Kazhagam,MANI GOUNDER,Tamilaga Vettri Kazhagam,8133,24/24,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,229,S22-229,KANNIYAKUMARI,THALAVAI SUNDARAM. N,All India Anna Dravida Munnetra Kazhagam,MAHESH.R,Dravida Munnetra Kazhagam,214,34/34,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,184,S22-184,KARAIKUDI,DR.PRABHU. TK,Tamilaga Vettri Kazhagam,MANGUDI. S,Indian National Congress,46074,30/30,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,135,S22-135,KARUR,M.R. VIJAYABHASKAR,All India Anna Dravida Munnetra Kazhagam,MATHIYALAGAN V.P,Tamilaga Vettri Kazhagam,1821,21/21,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,40,S22-040,KATPADI,DR M SUDHAKAR,Tamilaga Vettri Kazhagam,V. RAMU,All India Anna Dravida Munnetra Kazhagam,5870,21/21,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,159,S22-159,KATTUMANNARKOIL,L.E. JOTHIMANI,Viduthalai Chiruthaigal Katchi,A. SOZHAN,Pattali Makkal Katchi,33063,22/22,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,117,S22-117,KAVUNDAMPALAYAM,KANIMOZHI SANTHOSH,Tamilaga Vettri Kazhagam,ARUNKUMAR PRG,All India Anna Dravida Munnetra Kazhagam,42140,28/28,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,234,S22-234,KILLIYOOR,RAJESH KUMAR. S,Indian National Congress,SABIN. S,Tamilaga Vettri Kazhagam,1311,23/23,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,64,S22-064,KILPENNATHUR,RAMACHANDRAN.S,All India Anna Dravida Munnetra Kazhagam,PITCHANDI.K,Dravida Munnetra Kazhagam,30465,23/23,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,45,S22-045,KILVAITHINANKUPPAM,THENRAL KUMAR. E,Tamilaga Vettri Kazhagam,JEGAN MOORTHY. M,All India Anna Dravida Munnetra Kazhagam,20255,19/19,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,164,S22-164,KILVELUR,LATHA. T,Communist Party of India (Marxist),SENTHIL PANDIAN. P,Tamilaga Vettri Kazhagam,2278,17/17,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,122,S22-122,KINATHUKADAVU,VIGNESH K,Tamilaga Vettri Kazhagam,SABARI KARTHIKEYAN K.V.K.S,Dravida Munnetra Kazhagam,11710,31/31,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,13,S22-013,KOLATHUR,V. S. BABU,Tamilaga Vettri Kazhagam,M. K. STALIN,Dravida Munnetra Kazhagam,8795,22/22,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,218,S22-218,KOVILPATTI,KARUNANITHI.K,Dravida Munnetra Kazhagam,BALASUBRAMANIAN.S,Tamilaga Vettri Kazhagam,843,25/25,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,53,S22-053,KRISHNAGIRI,MUKUNDHAN.P,Tamilaga Vettri Kazhagam,ASHOKKUMAR.K,All India Anna Dravida Munnetra Kazhagam,18844,25/25,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,136,S22-136,KRISHNARAYAPURAM,SATHYA. M,Tamilaga Vettri Kazhagam,DR. DHIVYA. S,All India Anna Dravida Munnetra Kazhagam,3503,21/21,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,137,S22-137,KULITHALAI,SURIYANUR. A. CHANDRAN,Dravida Munnetra Kazhagam,G.BALASUBRAMANI,Tamilaga Vettri Kazhagam,579,21/21,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,97,S22-097,KUMARAPALAYAM,C.VIJAYALAKSHMI,Tamilaga Vettri Kazhagam,P.THANGAMANI,All India Anna Dravida Munnetra Kazhagam,7696,24/24,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,171,S22-171,KUMBAKONAM,VINOTH,Tamilaga Vettri Kazhagam,ANBALAGAN G,Dravida Munnetra Kazhagam,679,23/23,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,148,S22-148,KUNNAM,SIVASANKAR. S.S,Dravida Munnetra Kazhagam,SARANYA. A,All India Anna Dravida Munnetra Kazhagam,15557,25/25,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,156,S22-156,KURINJIPADI,M.R.K.PANNEERSELVAM,Dravida Munnetra Kazhagam,A BHUVANENTHIRAN,All India Anna Dravida Munnetra Kazhagam,7589,20/20,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,143,S22-143,LALGUDI,LEEMAROSE MARTIN,All India Anna Dravida Munnetra Kazhagam,KU PA KRISHNAN,Tamilaga Vettri Kazhagam,2739,21/21,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,126,S22-126,MADATHUKULAM,R JAYARAMAKRISHNAN,Dravida Munnetra Kazhagam,C SHANMUGAVELU,Amma Makkal Munnettra Kazagam,15968,22/22,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,9,S22-009,MADAVARAM,M.L.VIJAYPRABHU,Tamilaga Vettri Kazhagam,S.SUDHARSANAM,Dravida Munnetra Kazhagam,94985,19/19,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,193,S22-193,MADURAI CENTRAL,MADHAR BADHURUDEEN,Tamilaga Vettri Kazhagam,PALANIVEL THIAGA RAJAN,Dravida Munnetra Kazhagam,19128,19/19,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,189,S22-189,MADURAI EAST,KARTHIKEYAN S,Tamilaga Vettri Kazhagam,MOORTHY P,Dravida Munnetra Kazhagam,16547,29/29,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,191,S22-191,MADURAI NORTH,A.KALLANAI,Tamilaga Vettri Kazhagam,G.THALAPATHI,Dravida Munnetra Kazhagam,18038,19/19,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,192,S22-192,MADURAI SOUTH,M.M.GOPISON,Tamilaga Vettri Kazhagam,M.BOOMINATHAN,Dravida Munnetra Kazhagam,21529,17/17,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,194,S22-194,MADURAI WEST,THANGAPANDI SR,Tamilaga Vettri Kazhagam,BALAJI R,Dravida Munnetra Kazhagam,11931,27/27,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,35,S22-035,MADURANTAKAM,MARAGATHAM KUMARAVEL.K,All India Anna Dravida Munnetra Kazhagam,EZHIL KATHARINE EZHILMALAI,Tamilaga Vettri Kazhagam,7194,22/22,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,7,S22-007,MADURAVOYAL,RHEVANTH CHARAN,Tamilaga Vettri Kazhagam,GANAPATHY. K,Dravida Munnetra Kazhagam,61509,27/27,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,71,S22-071,MAILAM,SHANMUGAM C VE,All India Anna Dravida Munnetra Kazhagam,VIJAY NIRANJAN A,Tamilaga Vettri Kazhagam,30041,21/21,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,144,S22-144,MANACHANALLUR,KATHIRAVAN. S,Dravida Munnetra Kazhagam,V.SARAVANAN,Tamilaga Vettri Kazhagam,12364,22/22,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,187,S22-187,MANAMADURAI,ELANGOVAN.D,Tamilaga Vettri Kazhagam,TAMILARASI.A,Dravida Munnetra Kazhagam,1208,27/27,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,138,S22-138,MANAPPARAI,R. KATHIRAVAN,Tamilaga Vettri Kazhagam,DR. PL. VIJAYAKUMAR,All India Anna Dravida Munnetra Kazhagam,1426,26/26,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,167,S22-167,MANNARGUDI,KAMARAJ. S,Amma Makkal Munnettra Kazagam,RAJAA.T.R.B,Dravida Munnetra Kazhagam,1566,22/22,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,161,S22-161,MAYILADUTHURAI,JAMAL MOHAMED YOUNOOS. Y.N,Indian National Congress,PALANISAMY. A M.COM.,Pattali Makkal Katchi,10845,22/22,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,188,S22-188,MELUR,P.VISWANATHAN,Indian National Congress,A.MADURAIVEERAN,Tamilaga Vettri Kazhagam,2724,21/21,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,111,S22-111,METTUPPALAYAM,SUNILANAND,Tamilaga Vettri Kazhagam,SMT.KAVITHA KALYANASUNDARAM,Dravida Munnetra Kazhagam,7768,27/27,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,85,S22-085,METTUR,VENKATACHALAM. G,All India Anna Dravida Munnetra Kazhagam,MIDHUN CHAKRAVARTHY. M,Dravida Munnetra Kazhagam,19105,30/30,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,100,S22-100,MODAKKURICHI,D.SHANMUGAN,Tamilaga Vettri Kazhagam,S.KIRTHIKA,Bharatiya Janata Party,2430,21/21,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,212,S22-212,MUDHUKULATHUR,R.S.RAJAKANNAPPAN,Dravida Munnetra Kazhagam,MALARVIZHI. B,Tamilaga Vettri Kazhagam,16598,31/31,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,145,S22-145,MUSIRI,M.VIGNESH,Tamilaga Vettri Kazhagam,N.S.KARUNAIRAAJA,Dravida Munnetra Kazhagam,17442,21/21,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,25,S22-025,MYLAPORE,VENKATARAMANAN. P,Tamilaga Vettri Kazhagam,VELU. DHA,Dravida Munnetra Kazhagam,28972,21/21,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,163,S22-163,NAGAPATTINAM,M.H.JAWAHIRULLAH,Dravida Munnetra Kazhagam,M.SUGUMAR,Tamilaga Vettri Kazhagam,9781,19/19,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,230,S22-230,NAGERCOIL,AUSTIN,Dravida Munnetra Kazhagam,BERVIN KINGS G,Tamilaga Vettri Kazhagam,7570,23/23,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,94,S22-094,NAMAKKAL,DILIP C S,Tamilaga Vettri Kazhagam,SRIDEVI MOHAN P S,All India Anna Dravida Munnetra Kazhagam,11008,23/23,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,227,S22-227,NANGUNERI,REDDIARPATTI V. NARAYANAN,Tamilaga Vettri Kazhagam,RUBY.R.MANOHARAN,Indian National Congress,16419,25/25,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,169,S22-169,NANNILAM,KAMARAJ. R,All India Anna Dravida Munnetra Kazhagam,MOHAMED MUBARAK,Dravida Munnetra Kazhagam,41724,25/25,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,131,S22-131,NATHAM,NATHAM VISWANATHAN R,All India Anna Dravida Munnetra Kazhagam,SELVAKUMAR K,Dravida Munnetra Kazhagam,11869,27/27,Result Declared,2026-05-06 13:39:08
2026_RESULTS,Tamil Nadu,S22,153,S22-153,NEYVELI,RAJENDRAN.R,All India Anna Dravida Munnetra Kazhagam,SABA.RAJENDRAN,Dravida Munnetra Kazhagam,10962,20/20,Result Declared,2026-05-06 13:39:08
