Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,Tamil Nadu,S22,162,S22-162,POOMPUHAR,1,ILAYANAGULAN. K,Naam Tamilar Katchi,5946,45,5991,2.89,2026-05-04 14:28:38
2026_RESULTS,Tamil Nadu,S22,162,S22-162,POOMPUHAR,2,NIVEDHA M MURUGAN,Dravida Munnetra Kazhagam,76872,542,77414,37.35,2026-05-04 14:28:38
2026_RESULTS,Tamil Nadu,S22,162,S22-162,POOMPUHAR,3,PAVUNRAJ. S,All India Anna Dravida Munnetra Kazhagam,68858,543,69401,33.48,2026-05-04 14:28:38
2026_RESULTS,Tamil Nadu,S22,162,S22-162,POOMPUHAR,4,PRABAKARAN. V,Bahujan Samaj Party,326,2,328,0.16,2026-05-04 14:28:38
2026_RESULTS,Tamil Nadu,S22,162,S22-162,POOMPUHAR,5,PURATCHIDASAN. T,Anaithinthiya Anna Dravida Makkal Seyal katchi,240,1,241,0.12,2026-05-04 14:28:38
2026_RESULTS,Tamil Nadu,S22,162,S22-162,POOMPUHAR,6,VIJAYALAIYAN. J,Tamilaga Vettri Kazhagam,51263,218,51481,24.84,2026-05-04 14:28:38
2026_RESULTS,Tamil Nadu,S22,162,S22-162,POOMPUHAR,7,ANANDARAJ. D,Independent,98,1,99,0.05,2026-05-04 14:28:38
2026_RESULTS,Tamil Nadu,S22,162,S22-162,POOMPUHAR,8,INBARAJ. T,Independent,171,2,173,0.08,2026-05-04 14:28:38
2026_RESULTS,Tamil Nadu,S22,162,S22-162,POOMPUHAR,9,NOOR NISHA. M,Independent,95,0,95,0.05,2026-05-04 14:28:38
2026_RESULTS,Tamil Nadu,S22,162,S22-162,POOMPUHAR,10,MAYA VENKATESAN. M,Independent,715,5,720,0.35,2026-05-04 14:28:38
2026_RESULTS,Tamil Nadu,S22,162,S22-162,POOMPUHAR,11,MURUGAN. S,Independent,70,5,75,0.04,2026-05-04 14:28:38
2026_RESULTS,Tamil Nadu,S22,162,S22-162,POOMPUHAR,12,MUJIBUR RAHMAN. E.M.M,Independent,289,2,291,0.14,2026-05-04 14:28:38
2026_RESULTS,Tamil Nadu,S22,162,S22-162,POOMPUHAR,13,SHANGAMITHTHIRAN. A,Independent,405,0,405,0.2,2026-05-04 14:28:38
2026_RESULTS,Tamil Nadu,S22,162,S22-162,POOMPUHAR,14,NOTA,None of the Above,546,7,553,0.27,2026-05-04 14:28:38
