Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,Puducherry,U07,22,U07-022,NETTAPAKKAM,1,G. ANBARASAN,Indian National Congress,6920,56,6976,24.29,2026-05-04 08:53:54
2026_RESULTS,Puducherry,U07,22,U07-022,NETTAPAKKAM,2,P. RAJAVELU,All India N.R. Congress,13489,176,13665,47.58,2026-05-04 08:53:54
2026_RESULTS,Puducherry,U07,22,U07-022,NETTAPAKKAM,3,DR.K. SILAMBARASAN,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,55,1,56,0.19,2026-05-04 08:53:54
2026_RESULTS,Puducherry,U07,22,U07-022,NETTAPAKKAM,4,S. GNANAPRAGASH,Naam Tamilar Katchi,308,1,309,1.08,2026-05-04 08:53:54
2026_RESULTS,Puducherry,U07,22,U07-022,NETTAPAKKAM,5,L PERIASAMY,Tamilaga Vettri Kazhagam,5321,61,5382,18.74,2026-05-04 08:53:54
2026_RESULTS,Puducherry,U07,22,U07-022,NETTAPAKKAM,6,K JAYACHANDIRAN,Pattali Makkal Katchi,53,2,55,0.19,2026-05-04 08:53:54
2026_RESULTS,Puducherry,U07,22,U07-022,NETTAPAKKAM,7,P AMUDHAVAN,Independent,51,11,62,0.22,2026-05-04 08:53:54
2026_RESULTS,Puducherry,U07,22,U07-022,NETTAPAKKAM,8,R. AYANAR,Independent,102,1,103,0.36,2026-05-04 08:53:54
2026_RESULTS,Puducherry,U07,22,U07-022,NETTAPAKKAM,9,N ARIKRISHNAN,Independent,1497,14,1511,5.26,2026-05-04 08:53:54
2026_RESULTS,Puducherry,U07,22,U07-022,NETTAPAKKAM,10,I. DANARAJU,Independent,22,1,23,0.08,2026-05-04 08:53:54
2026_RESULTS,Puducherry,U07,22,U07-022,NETTAPAKKAM,11,S. THIRUNAVUKKARASU,Independent,124,10,134,0.47,2026-05-04 08:53:54
2026_RESULTS,Puducherry,U07,22,U07-022,NETTAPAKKAM,12,S MUTHUKUMARASAMY,Independent,42,3,45,0.16,2026-05-04 08:53:54
2026_RESULTS,Puducherry,U07,22,U07-022,NETTAPAKKAM,13,V. MURALI,Independent,110,2,112,0.39,2026-05-04 08:53:54
2026_RESULTS,Puducherry,U07,22,U07-022,NETTAPAKKAM,14,A VELU,Independent,93,1,94,0.33,2026-05-04 08:53:54
2026_RESULTS,Puducherry,U07,22,U07-022,NETTAPAKKAM,15,NOTA,None of the Above,188,3,191,0.67,2026-05-04 08:53:54
