Election_Id,State,State_Code,Party,Won,Leading,Total,Timestamp
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,2,2,2026-05-04 03:41:13
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 03:41:13
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,3,3,2026-05-04 09:18:08
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,2,2,2026-05-04 09:18:08
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 09:18:08
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,1,1,2026-05-04 09:18:08
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,5,5,2026-05-04 09:20:57
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,3,3,2026-05-04 09:20:57
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 09:20:57
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,1,1,2026-05-04 09:20:57
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,9,9,2026-05-04 03:56:25
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,5,5,2026-05-04 03:56:25
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,3,3,2026-05-04 03:56:25
2026_RESULTS,Tamil Nadu,S22,Pattali Makkal Katchi - PMK,0,1,1,2026-05-04 03:56:25
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 03:56:25
2026_RESULTS,Tamil Nadu,S22,Indian National Congress - INC,0,1,1,2026-05-04 03:56:25
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,11,11,2026-05-04 03:59:30
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,9,9,2026-05-04 03:59:30
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,5,5,2026-05-04 03:59:30
2026_RESULTS,Tamil Nadu,S22,Indian National Congress - INC,0,2,2,2026-05-04 03:59:30
2026_RESULTS,Tamil Nadu,S22,Pattali Makkal Katchi - PMK,0,1,1,2026-05-04 03:59:30
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 03:59:30
2026_RESULTS,Tamil Nadu,S22,Bharatiya Janata Party - BJP,0,1,1,2026-05-04 03:59:30
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,14,14,2026-05-04 04:01:59
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,13,13,2026-05-04 04:01:59
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,7,7,2026-05-04 04:01:59
2026_RESULTS,Tamil Nadu,S22,Indian National Congress - INC,0,2,2,2026-05-04 04:01:59
2026_RESULTS,Tamil Nadu,S22,Pattali Makkal Katchi - PMK,0,1,1,2026-05-04 04:01:59
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 04:01:59
2026_RESULTS,Tamil Nadu,S22,Amma Makkal Munnettra Kazagam - AMMKMNKZ,0,1,1,2026-05-04 04:01:59
2026_RESULTS,Tamil Nadu,S22,Bharatiya Janata Party - BJP,0,1,1,2026-05-04 04:01:59
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,16,16,2026-05-04 04:05:54
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,15,15,2026-05-04 04:05:54
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,8,8,2026-05-04 04:05:54
2026_RESULTS,Tamil Nadu,S22,Indian National Congress - INC,0,2,2,2026-05-04 04:05:54
2026_RESULTS,Tamil Nadu,S22,Pattali Makkal Katchi - PMK,0,1,1,2026-05-04 04:05:54
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 04:05:54
2026_RESULTS,Tamil Nadu,S22,Amma Makkal Munnettra Kazagam - AMMKMNKZ,0,1,1,2026-05-04 04:05:54
2026_RESULTS,Tamil Nadu,S22,Bharatiya Janata Party - BJP,0,1,1,2026-05-04 04:05:54
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,20,20,2026-05-04 04:07:32
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,18,18,2026-05-04 04:07:32
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,9,9,2026-05-04 04:07:32
2026_RESULTS,Tamil Nadu,S22,Indian National Congress - INC,0,2,2,2026-05-04 04:07:32
2026_RESULTS,Tamil Nadu,S22,Pattali Makkal Katchi - PMK,0,1,1,2026-05-04 04:07:32
2026_RESULTS,Tamil Nadu,S22,Desiya Murpokku Dravida Kazhagam - DMDK,0,1,1,2026-05-04 04:07:32
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 04:07:32
2026_RESULTS,Tamil Nadu,S22,Amma Makkal Munnettra Kazagam - AMMKMNKZ,0,1,1,2026-05-04 04:07:32
2026_RESULTS,Tamil Nadu,S22,Bharatiya Janata Party - BJP,0,1,1,2026-05-04 04:07:32
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,23,23,2026-05-04 04:11:27
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,20,20,2026-05-04 04:11:27
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,10,10,2026-05-04 04:11:27
2026_RESULTS,Tamil Nadu,S22,Indian National Congress - INC,0,2,2,2026-05-04 04:11:27
2026_RESULTS,Tamil Nadu,S22,Pattali Makkal Katchi - PMK,0,1,1,2026-05-04 04:11:27
2026_RESULTS,Tamil Nadu,S22,Desiya Murpokku Dravida Kazhagam - DMDK,0,1,1,2026-05-04 04:11:27
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 04:11:27
2026_RESULTS,Tamil Nadu,S22,Amma Makkal Munnettra Kazagam - AMMKMNKZ,0,1,1,2026-05-04 04:11:27
2026_RESULTS,Tamil Nadu,S22,Bharatiya Janata Party - BJP,0,1,1,2026-05-04 04:11:27
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,28,28,2026-05-04 04:14:06
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,26,26,2026-05-04 04:14:06
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,12,12,2026-05-04 04:14:06
2026_RESULTS,Tamil Nadu,S22,Bharatiya Janata Party - BJP,0,2,2,2026-05-04 04:14:06
2026_RESULTS,Tamil Nadu,S22,Indian National Congress - INC,0,2,2,2026-05-04 04:14:06
2026_RESULTS,Tamil Nadu,S22,Pattali Makkal Katchi - PMK,0,1,1,2026-05-04 04:14:06
2026_RESULTS,Tamil Nadu,S22,Desiya Murpokku Dravida Kazhagam - DMDK,0,1,1,2026-05-04 04:14:06
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 04:14:06
2026_RESULTS,Tamil Nadu,S22,Amma Makkal Munnettra Kazagam - AMMKMNKZ,0,1,1,2026-05-04 04:14:06
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,32,32,2026-05-04 04:17:51
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,28,28,2026-05-04 04:17:51
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,14,14,2026-05-04 04:17:51
2026_RESULTS,Tamil Nadu,S22,Indian National Congress - INC,0,2,2,2026-05-04 04:17:51
2026_RESULTS,Tamil Nadu,S22,Bharatiya Janata Party - BJP,0,1,1,2026-05-04 04:17:51
2026_RESULTS,Tamil Nadu,S22,Pattali Makkal Katchi - PMK,0,1,1,2026-05-04 04:17:51
2026_RESULTS,Tamil Nadu,S22,Desiya Murpokku Dravida Kazhagam - DMDK,0,1,1,2026-05-04 04:17:51
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 04:17:51
2026_RESULTS,Tamil Nadu,S22,Amma Makkal Munnettra Kazagam - AMMKMNKZ,0,1,1,2026-05-04 04:17:51
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,33,33,2026-05-04 04:20:11
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,33,33,2026-05-04 04:20:11
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,16,16,2026-05-04 04:20:11
2026_RESULTS,Tamil Nadu,S22,Indian National Congress - INC,0,2,2,2026-05-04 04:20:11
2026_RESULTS,Tamil Nadu,S22,Bharatiya Janata Party - BJP,0,1,1,2026-05-04 04:20:11
2026_RESULTS,Tamil Nadu,S22,Pattali Makkal Katchi - PMK,0,1,1,2026-05-04 04:20:11
2026_RESULTS,Tamil Nadu,S22,Desiya Murpokku Dravida Kazhagam - DMDK,0,1,1,2026-05-04 04:20:11
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 04:20:11
2026_RESULTS,Tamil Nadu,S22,Amma Makkal Munnettra Kazagam - AMMKMNKZ,0,1,1,2026-05-04 04:20:11
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,38,38,2026-05-04 04:22:52
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,36,36,2026-05-04 04:22:52
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,19,19,2026-05-04 04:22:52
2026_RESULTS,Tamil Nadu,S22,Pattali Makkal Katchi - PMK,0,2,2,2026-05-04 04:22:52
2026_RESULTS,Tamil Nadu,S22,Indian National Congress - INC,0,2,2,2026-05-04 04:22:52
2026_RESULTS,Tamil Nadu,S22,Bharatiya Janata Party - BJP,0,1,1,2026-05-04 04:22:52
2026_RESULTS,Tamil Nadu,S22,Desiya Murpokku Dravida Kazhagam - DMDK,0,1,1,2026-05-04 04:22:52
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 04:22:52
2026_RESULTS,Tamil Nadu,S22,Amma Makkal Munnettra Kazagam - AMMKMNKZ,0,1,1,2026-05-04 04:22:52
2026_RESULTS,Tamil Nadu,S22,Puthiya Tamilagam - PT,0,1,1,2026-05-04 04:22:52
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,45,45,2026-05-04 04:26:44
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,41,41,2026-05-04 04:26:44
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,19,19,2026-05-04 04:26:44
2026_RESULTS,Tamil Nadu,S22,Pattali Makkal Katchi - PMK,0,2,2,2026-05-04 04:26:44
2026_RESULTS,Tamil Nadu,S22,Indian National Congress - INC,0,2,2,2026-05-04 04:26:44
2026_RESULTS,Tamil Nadu,S22,Bharatiya Janata Party - BJP,0,1,1,2026-05-04 04:26:44
2026_RESULTS,Tamil Nadu,S22,Desiya Murpokku Dravida Kazhagam - DMDK,0,1,1,2026-05-04 04:26:44
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 04:26:44
2026_RESULTS,Tamil Nadu,S22,Amma Makkal Munnettra Kazagam - AMMKMNKZ,0,1,1,2026-05-04 04:26:44
2026_RESULTS,Tamil Nadu,S22,Puthiya Tamilagam - PT,0,1,1,2026-05-04 04:26:44
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,47,47,2026-05-04 04:28:10
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,44,44,2026-05-04 04:28:10
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,20,20,2026-05-04 04:28:10
2026_RESULTS,Tamil Nadu,S22,Pattali Makkal Katchi - PMK,0,2,2,2026-05-04 04:28:10
2026_RESULTS,Tamil Nadu,S22,Indian National Congress - INC,0,2,2,2026-05-04 04:28:10
2026_RESULTS,Tamil Nadu,S22,Bharatiya Janata Party - BJP,0,1,1,2026-05-04 04:28:10
2026_RESULTS,Tamil Nadu,S22,Desiya Murpokku Dravida Kazhagam - DMDK,0,1,1,2026-05-04 04:28:10
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 04:28:10
2026_RESULTS,Tamil Nadu,S22,Amma Makkal Munnettra Kazagam - AMMKMNKZ,0,1,1,2026-05-04 04:28:10
2026_RESULTS,Tamil Nadu,S22,Puthiya Tamilagam - PT,0,1,1,2026-05-04 04:28:10
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,50,50,2026-05-04 04:31:29
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,47,47,2026-05-04 04:31:29
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,23,23,2026-05-04 04:31:29
2026_RESULTS,Tamil Nadu,S22,Indian National Congress - INC,0,3,3,2026-05-04 04:31:29
2026_RESULTS,Tamil Nadu,S22,Pattali Makkal Katchi - PMK,0,2,2,2026-05-04 04:31:29
2026_RESULTS,Tamil Nadu,S22,Bharatiya Janata Party - BJP,0,1,1,2026-05-04 04:31:29
2026_RESULTS,Tamil Nadu,S22,Desiya Murpokku Dravida Kazhagam - DMDK,0,1,1,2026-05-04 04:31:29
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 04:31:29
2026_RESULTS,Tamil Nadu,S22,Amma Makkal Munnettra Kazagam - AMMKMNKZ,0,1,1,2026-05-04 04:31:29
2026_RESULTS,Tamil Nadu,S22,Puthiya Tamilagam - PT,0,1,1,2026-05-04 04:31:29
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,57,57,2026-05-04 04:34:35
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,48,48,2026-05-04 04:34:35
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,27,27,2026-05-04 04:34:35
2026_RESULTS,Tamil Nadu,S22,Indian National Congress - INC,0,3,3,2026-05-04 04:34:35
2026_RESULTS,Tamil Nadu,S22,Pattali Makkal Katchi - PMK,0,2,2,2026-05-04 04:34:35
2026_RESULTS,Tamil Nadu,S22,Bharatiya Janata Party - BJP,0,1,1,2026-05-04 04:34:35
2026_RESULTS,Tamil Nadu,S22,Desiya Murpokku Dravida Kazhagam - DMDK,0,1,1,2026-05-04 04:34:35
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 04:34:35
2026_RESULTS,Tamil Nadu,S22,Amma Makkal Munnettra Kazagam - AMMKMNKZ,0,1,1,2026-05-04 04:34:35
2026_RESULTS,Tamil Nadu,S22,Puthiya Tamilagam - PT,0,1,1,2026-05-04 04:34:35
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,62,62,2026-05-04 04:38:27
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,51,51,2026-05-04 04:38:27
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,27,27,2026-05-04 04:38:27
2026_RESULTS,Tamil Nadu,S22,Indian National Congress - INC,0,4,4,2026-05-04 04:38:27
2026_RESULTS,Tamil Nadu,S22,Pattali Makkal Katchi - PMK,0,3,3,2026-05-04 04:38:27
2026_RESULTS,Tamil Nadu,S22,Desiya Murpokku Dravida Kazhagam - DMDK,0,2,2,2026-05-04 04:38:27
2026_RESULTS,Tamil Nadu,S22,Bharatiya Janata Party - BJP,0,1,1,2026-05-04 04:38:27
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 04:38:27
2026_RESULTS,Tamil Nadu,S22,Amma Makkal Munnettra Kazagam - AMMKMNKZ,0,1,1,2026-05-04 04:38:27
2026_RESULTS,Tamil Nadu,S22,Puthiya Tamilagam - PT,0,1,1,2026-05-04 04:38:27
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,68,68,2026-05-04 04:42:52
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,51,51,2026-05-04 04:42:52
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,28,28,2026-05-04 04:42:52
2026_RESULTS,Tamil Nadu,S22,Indian National Congress - INC,0,5,5,2026-05-04 04:42:52
2026_RESULTS,Tamil Nadu,S22,Pattali Makkal Katchi - PMK,0,3,3,2026-05-04 04:42:52
2026_RESULTS,Tamil Nadu,S22,Bharatiya Janata Party - BJP,0,1,1,2026-05-04 04:42:52
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 04:42:52
2026_RESULTS,Tamil Nadu,S22,Amma Makkal Munnettra Kazagam - AMMKMNKZ,0,1,1,2026-05-04 04:42:52
2026_RESULTS,Tamil Nadu,S22,Desiya Murpokku Dravida Kazhagam - DMDK,0,1,1,2026-05-04 04:42:52
2026_RESULTS,Tamil Nadu,S22,Puthiya Tamilagam - PT,0,1,1,2026-05-04 04:42:52
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,73,73,2026-05-04 04:47:06
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,54,54,2026-05-04 04:47:06
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,29,29,2026-05-04 04:47:06
2026_RESULTS,Tamil Nadu,S22,Indian National Congress - INC,0,5,5,2026-05-04 04:47:06
2026_RESULTS,Tamil Nadu,S22,Pattali Makkal Katchi - PMK,0,4,4,2026-05-04 04:47:06
2026_RESULTS,Tamil Nadu,S22,Bharatiya Janata Party - BJP,0,1,1,2026-05-04 04:47:06
2026_RESULTS,Tamil Nadu,S22,Communist Party of India - CPI,0,1,1,2026-05-04 04:47:06
2026_RESULTS,Tamil Nadu,S22,Amma Makkal Munnettra Kazagam - AMMKMNKZ,0,1,1,2026-05-04 04:47:06
2026_RESULTS,Tamil Nadu,S22,Desiya Murpokku Dravida Kazhagam - DMDK,0,1,1,2026-05-04 04:47:06
2026_RESULTS,Tamil Nadu,S22,Puthiya Tamilagam - PT,0,1,1,2026-05-04 04:47:06
2026_RESULTS,Tamil Nadu,S22,Communist Party of India (Marxist) - CPI(M),0,1,1,2026-05-04 04:47:06
2026_RESULTS,Tamil Nadu,S22,Tamilaga Vettri Kazhagam - TVK,0,83,83,2026-05-04 04:52:32
2026_RESULTS,Tamil Nadu,S22,All India Anna Dravida Munnetra Kazhagam - ADMK,0,58,58,2026-05-04 04:52:32
2026_RESULTS,Tamil Nadu,S22,Dravida Munnetra Kazhagam - DMK,0,34,34,2026-05-04 04:52:32
