Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,Tamil Nadu,S22,96,S22-096,TIRUCHENGODU,1,ESWARAN E R,Dravida Munnetra Kazhagam,0,0,0,0.0,2026-05-04 03:48:37
2026_RESULTS,Tamil Nadu,S22,96,S22-096,TIRUCHENGODU,2,SRMT SEKAR (A) CHANDRASEKAR R,All India Anna Dravida Munnetra Kazhagam,0,0,0,0.0,2026-05-04 03:48:37
2026_RESULTS,Tamil Nadu,S22,96,S22-096,TIRUCHENGODU,3,REVATHI K,Naam Tamilar Katchi,0,0,0,0.0,2026-05-04 03:48:37
2026_RESULTS,Tamil Nadu,S22,96,S22-096,TIRUCHENGODU,4,ARUNRAJ K G,Tamilaga Vettri Kazhagam,0,0,0,0.0,2026-05-04 03:48:37
2026_RESULTS,Tamil Nadu,S22,96,S22-096,TIRUCHENGODU,5,SHARAVANAN A K,Tamizhaga Vaazhvurimai Katchi,0,0,0,0.0,2026-05-04 03:48:37
2026_RESULTS,Tamil Nadu,S22,96,S22-096,TIRUCHENGODU,6,CHINNATHAMBI K,Republican Party of India (Athawale),0,0,0,0.0,2026-05-04 03:48:37
2026_RESULTS,Tamil Nadu,S22,96,S22-096,TIRUCHENGODU,7,DHANAPAL SUBRAMANIYAM,Anaithinthiya Anna Dravida Makkal Seyal katchi,0,0,0,0.0,2026-05-04 03:48:37
2026_RESULTS,Tamil Nadu,S22,96,S22-096,TIRUCHENGODU,8,THIRUKKUMARAN P,Makkal Munnetra Katchi,0,0,0,0.0,2026-05-04 03:48:37
2026_RESULTS,Tamil Nadu,S22,96,S22-096,TIRUCHENGODU,9,MUNUSAMY A T,Samaniya Makkal Nala Katchi,0,0,0,0.0,2026-05-04 03:48:37
2026_RESULTS,Tamil Nadu,S22,96,S22-096,TIRUCHENGODU,10,ARULPRAKASAM S,Independent,0,0,0,0.0,2026-05-04 03:48:37
2026_RESULTS,Tamil Nadu,S22,96,S22-096,TIRUCHENGODU,11,ARJUNAN L K,Independent,0,0,0,0.0,2026-05-04 03:48:37
2026_RESULTS,Tamil Nadu,S22,96,S22-096,TIRUCHENGODU,12,ESWARAN M,Independent,0,0,0,0.0,2026-05-04 03:48:37
2026_RESULTS,Tamil Nadu,S22,96,S22-096,TIRUCHENGODU,13,SATHEESKUMAR P,Independent,0,0,0,0.0,2026-05-04 03:48:37
2026_RESULTS,Tamil Nadu,S22,96,S22-096,TIRUCHENGODU,14,SARAVANASUNDARAM S,Independent,0,0,0,0.0,2026-05-04 03:48:37
2026_RESULTS,Tamil Nadu,S22,96,S22-096,TIRUCHENGODU,15,DHINESH KARIKALAN,Independent,0,0,0,0.0,2026-05-04 03:48:37
2026_RESULTS,Tamil Nadu,S22,96,S22-096,TIRUCHENGODU,16,DEEPAKRAJAN V,Independent,0,0,0,0.0,2026-05-04 03:48:37
2026_RESULTS,Tamil Nadu,S22,96,S22-096,TIRUCHENGODU,17,PALANISAMY K,Independent,0,0,0,0.0,2026-05-04 03:48:37
