Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,West Bengal,S25,185,S25-185,UTTARPARA,1,DIPANJAN CHAKRABORTY,Bharatiya Janata Party,76986,468,77454,39.41,2026-05-04 14:43:45
2026_RESULTS,West Bengal,S25,185,S25-185,UTTARPARA,2,MINAKSHI MUKHERJEE,Communist Party of India (Marxist),47146,448,47594,24.22,2026-05-04 14:43:45
2026_RESULTS,West Bengal,S25,185,S25-185,UTTARPARA,3,SIRSANYA BANDOPADHYAY,All India Trinamool Congress,66549,283,66832,34.01,2026-05-04 14:43:45
2026_RESULTS,West Bengal,S25,185,S25-185,UTTARPARA,4,SUBRATA MUKHOPADHYAY,Indian National Congress,1667,23,1690,0.86,2026-05-04 14:43:45
2026_RESULTS,West Bengal,S25,185,S25-185,UTTARPARA,5,TAPAN CHOWDHURI,Socialist Unity Centre Of India (COMMUNIST),325,5,330,0.17,2026-05-04 14:43:45
2026_RESULTS,West Bengal,S25,185,S25-185,UTTARPARA,6,SUBHARANJAN SHIKARI,Independent,581,1,582,0.3,2026-05-04 14:43:45
2026_RESULTS,West Bengal,S25,185,S25-185,UTTARPARA,7,SUMAN PAUL,Independent,371,0,371,0.19,2026-05-04 14:43:45
2026_RESULTS,West Bengal,S25,185,S25-185,UTTARPARA,8,NOTA,None of the Above,1640,23,1663,0.85,2026-05-04 14:43:45
