Election_Id,State,State_Code,Constituency_No,Constituency_Key,Constituency_Name,SN,Candidate,Party,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percentage,Timestamp
2026_RESULTS,Puducherry,U07,7,U07-007,KADIRGAMAM,1,K.S.P @ S. RAMESH,All India N.R. Congress,6179,141,6320,27.15,2026-05-04 07:59:18
2026_RESULTS,Puducherry,U07,7,U07-007,KADIRGAMAM,2,A. P. R. VADIVEL,Dravida Munnetra Kazhagam,1763,46,1809,7.77,2026-05-04 07:59:18
2026_RESULTS,Puducherry,U07,7,U07-007,KADIRGAMAM,3,R. SOUPRAMANIANE,Pattali Makkal Katchi,40,2,42,0.18,2026-05-04 07:59:18
2026_RESULTS,Puducherry,U07,7,U07-007,KADIRGAMAM,4,T. SUBASRI TAMILSELVAN,Naam Tamilar Katchi,342,8,350,1.5,2026-05-04 07:59:18
2026_RESULTS,Puducherry,U07,7,U07-007,KADIRGAMAM,5,K. PONNUSAMY,Naadaalum Makkal Katchi,14,0,14,0.06,2026-05-04 07:59:18
2026_RESULTS,Puducherry,U07,7,U07-007,KADIRGAMAM,6,JAYANTHI RAJAVELU,Tamilaga Vettri Kazhagam,2259,27,2286,9.82,2026-05-04 07:59:18
2026_RESULTS,Puducherry,U07,7,U07-007,KADIRGAMAM,7,AZHAGU @ AZHAGANANTHAM,Independent,12030,198,12228,52.53,2026-05-04 07:59:18
2026_RESULTS,Puducherry,U07,7,U07-007,KADIRGAMAM,8,R. KANNAN,Independent,38,0,38,0.16,2026-05-04 07:59:18
2026_RESULTS,Puducherry,U07,7,U07-007,KADIRGAMAM,9,RAMESH,Independent,24,1,25,0.11,2026-05-04 07:59:18
2026_RESULTS,Puducherry,U07,7,U07-007,KADIRGAMAM,10,NOTA,None of the Above,164,2,166,0.71,2026-05-04 07:59:18
